epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2420.71,0.47839,0.36255,0.0061,0.78522,0.86825,0.8866,0.79948,0.51291,0.74107,0.00739,0.004852,0.004852,0.004852
184,2433.26,0.49859,0.39111,0.00623,0.9173,0.77702,0.90574,0.80587,0.54774,0.5947,0.00787,0.00482371,0.00482371,0.00482371
185,2445.86,0.48515,0.36008,0.00591,0.81725,0.86882,0.89921,0.7933,0.54552,0.67649,0.00791,0.00479543,0.00479543,0.00479543
186,2458.44,0.49341,0.40007,0.006,0.83807,0.82298,0.88874,0.7904,0.51609,0.72926,0.00755,0.00476714,0.00476714,0.00476714
187,2471.03,0.50085,0.3691,0.0065,0.87357,0.84034,0.88694,0.78895,0.52442,0.7191,0.00753,0.00473886,0.00473886,0.00473886
188,2483.59,0.46886,0.3228,0.0058,0.87315,0.89471,0.91662,0.81252,0.54608,0.59862,0.00804,0.00471057,0.00471057,0.00471057
189,2496.22,0.46712,0.32894,0.00584,0.9266,0.87162,0.91859,0.81416,0.56548,0.61025,0.00806,0.00468229,0.00468229,0.00468229
190,2508.84,0.47235,0.32808,0.00559,0.88825,0.86807,0.90938,0.80725,0.54449,0.63466,0.0073,0.004654,0.004654,0.004654
191,2521.43,0.47247,0.32814,0.00573,0.9033,0.88741,0.92221,0.82284,0.533,0.54465,0.00738,0.00462571,0.00462571,0.00462571
192,2533.91,0.47438,0.34498,0.00582,0.88875,0.86154,0.90994,0.81851,0.53073,0.62484,0.00736,0.00459743,0.00459743,0.00459743
193,2546.49,0.48445,0.3439,0.00626,0.88977,0.80724,0.90817,0.80243,0.55807,0.63834,0.00797,0.00456914,0.00456914,0.00456914
194,2559.09,0.45104,0.3177,0.00523,0.89134,0.81784,0.91453,0.8154,0.53795,0.59819,0.00775,0.00454086,0.00454086,0.00454086
195,2571.68,0.47505,0.32815,0.00619,0.87888,0.868,0.93671,0.83989,0.53131,0.51671,0.00752,0.00451257,0.00451257,0.00451257
196,2584.2,0.46968,0.33367,0.00578,0.89265,0.84071,0.92346,0.82716,0.54297,0.53604,0.00766,0.00448429,0.00448429,0.00448429
197,2596.75,0.47151,0.31611,0.00565,0.91147,0.88039,0.9159,0.82775,0.51852,0.60231,0.00739,0.004456,0.004456,0.004456
198,2609.34,0.47118,0.29771,0.00575,0.87155,0.84477,0.91358,0.83223,0.53182,0.62712,0.00764,0.00442771,0.00442771,0.00442771
199,2621.94,0.44892,0.30795,0.00524,0.81125,0.88278,0.9132,0.83046,0.52506,0.5698,0.00745,0.00439943,0.00439943,0.00439943
200,2634.49,0.44344,0.2669,0.00525,0.88124,0.85179,0.91676,0.83965,0.50936,0.56342,0.00716,0.00437114,0.00437114,0.00437114
201,2647.1,0.45435,0.27958,0.00547,0.88043,0.83239,0.9191,0.84314,0.50546,0.61683,0.00725,0.00434286,0.00434286,0.00434286
202,2659.75,0.4257,0.28444,0.00512,0.79469,0.84818,0.90149,0.82029,0.50192,0.63018,0.00707,0.00431457,0.00431457,0.00431457
203,2672.41,0.4447,0.31818,0.00541,0.87967,0.79704,0.91601,0.83514,0.50827,0.62317,0.00717,0.00428629,0.00428629,0.00428629
204,2685.11,0.42424,0.27624,0.00521,0.88302,0.82816,0.92124,0.84492,0.49094,0.53658,0.00682,0.004258,0.004258,0.004258
205,2697.83,0.43013,0.29417,0.00535,0.84943,0.88349,0.93292,0.85374,0.47453,0.52447,0.00658,0.00422971,0.00422971,0.00422971
206,2710.5,0.43238,0.30344,0.00524,0.88176,0.88373,0.94012,0.85418,0.49913,0.53324,0.00717,0.00420143,0.00420143,0.00420143
207,2723.2,0.43339,0.33987,0.00546,0.87444,0.86219,0.91709,0.82809,0.49873,0.54729,0.00713,0.00417314,0.00417314,0.00417314
208,2735.8,0.43643,0.31537,0.00514,0.89842,0.91653,0.94402,0.84535,0.52763,0.44309,0.00745,0.00414486,0.00414486,0.00414486
209,2748.44,0.41967,0.28857,0.00492,0.87817,0.86186,0.93818,0.84439,0.50274,0.50432,0.00679,0.00411657,0.00411657,0.00411657
210,2761.09,0.44158,0.27559,0.00552,0.86727,0.92701,0.9361,0.85073,0.51731,0.46561,0.00733,0.00408829,0.00408829,0.00408829
211,2773.75,0.41981,0.28521,0.0052,0.87955,0.8857,0.92536,0.84509,0.48737,0.552,0.00695,0.00406,0.00406,0.00406
212,2786.39,0.41383,0.26374,0.00513,0.90443,0.87175,0.92334,0.84418,0.4984,0.50698,0.00711,0.00403171,0.00403171,0.00403171
213,2799.07,0.42223,0.24983,0.00507,0.86263,0.90153,0.94632,0.85819,0.49208,0.49732,0.00698,0.00400343,0.00400343,0.00400343
214,2811.81,0.42905,0.23937,0.00529,0.92833,0.85545,0.9401,0.85576,0.49413,0.55515,0.00711,0.00397514,0.00397514,0.00397514
215,2824.44,0.43599,0.29121,0.00539,0.89183,0.84639,0.92123,0.83288,0.5018,0.61297,0.00718,0.00394686,0.00394686,0.00394686
216,2837.02,0.4636,0.30151,0.00562,0.95021,0.8319,0.92238,0.83034,0.50489,0.61402,0.00722,0.00391857,0.00391857,0.00391857
217,2849.67,0.41644,0.2649,0.00498,0.90426,0.90496,0.92597,0.83415,0.50075,0.53147,0.00716,0.00389029,0.00389029,0.00389029
218,2862.34,0.41494,0.25374,0.00485,0.93993,0.86996,0.93257,0.84795,0.48672,0.50683,0.007,0.003862,0.003862,0.003862
219,2875.02,0.43682,0.30039,0.00529,0.94004,0.88965,0.94224,0.85691,0.46079,0.4447,0.00655,0.00383371,0.00383371,0.00383371
220,2887.66,0.45162,0.28151,0.00537,0.92062,0.92764,0.94353,0.85865,0.48052,0.42789,0.00696,0.00380543,0.00380543,0.00380543
221,2900.34,0.44514,0.26536,0.00523,0.82932,0.93027,0.92806,0.83375,0.47544,0.52934,0.00685,0.00377714,0.00377714,0.00377714
222,2913.04,0.41113,0.24614,0.00488,0.87246,0.94745,0.93845,0.84819,0.48742,0.45997,0.00706,0.00374886,0.00374886,0.00374886
223,2925.75,0.40417,0.28984,0.00489,0.89639,0.94359,0.94134,0.85286,0.47526,0.48933,0.00668,0.00372057,0.00372057,0.00372057
224,2938.5,0.392,0.2591,0.00472,0.87062,0.9451,0.93951,0.85668,0.46626,0.47048,0.00661,0.00369229,0.00369229,0.00369229
225,2951.29,0.41402,0.26721,0.00495,0.90854,0.93131,0.94743,0.87333,0.45722,0.42098,0.00646,0.003664,0.003664,0.003664
226,2964.1,0.40909,0.25184,0.00512,0.91263,0.86332,0.94484,0.87032,0.4558,0.46259,0.00653,0.00363571,0.00363571,0.00363571
227,2976.83,0.4018,0.22599,0.00485,0.86107,0.918,0.93437,0.84859,0.45905,0.49491,0.00643,0.00360743,0.00360743,0.00360743
228,2989.42,0.42221,0.28829,0.00519,0.87608,0.86828,0.91753,0.84263,0.43885,0.57045,0.00616,0.00357914,0.00357914,0.00357914
229,3002.05,0.40747,0.24363,0.00499,0.90069,0.89849,0.93782,0.86405,0.44571,0.47452,0.00628,0.00355086,0.00355086,0.00355086
230,3014.58,0.3994,0.24137,0.00495,0.87613,0.92892,0.93713,0.85995,0.44125,0.44217,0.00623,0.00352257,0.00352257,0.00352257
231,3027.11,0.39508,0.27199,0.00476,0.92523,0.90029,0.9334,0.85631,0.45279,0.45983,0.00653,0.00349429,0.00349429,0.00349429
232,3039.58,0.38311,0.22653,0.00462,0.92597,0.90361,0.93241,0.85739,0.44953,0.50307,0.00634,0.003466,0.003466,0.003466
233,3052.1,0.38887,0.25011,0.00464,0.91055,0.91749,0.93921,0.85974,0.44247,0.46856,0.00622,0.00343771,0.00343771,0.00343771
234,3064.62,0.3909,0.24909,0.00495,0.87162,0.92117,0.93947,0.85289,0.4771,0.4596,0.0071,0.00340943,0.00340943,0.00340943
235,3077.14,0.38824,0.23791,0.00469,0.9012,0.91181,0.93723,0.8579,0.45483,0.47364,0.00629,0.00338114,0.00338114,0.00338114
236,3089.62,0.37806,0.23454,0.00452,0.89952,0.88292,0.93972,0.86287,0.45655,0.50301,0.00633,0.00335286,0.00335286,0.00335286
237,3102.17,0.38331,0.22403,0.00476,0.85554,0.90884,0.93834,0.86359,0.46451,0.52575,0.00649,0.00332457,0.00332457,0.00332457
238,3114.71,0.40282,0.27265,0.00474,0.93777,0.86469,0.9457,0.86774,0.47194,0.42515,0.00647,0.00329629,0.00329629,0.00329629
239,3127.23,0.38335,0.26296,0.00463,0.88074,0.91387,0.93457,0.8606,0.47437,0.47616,0.00683,0.003268,0.003268,0.003268
240,3139.72,0.38018,0.23741,0.00464,0.93611,0.90165,0.94617,0.86314,0.48855,0.44541,0.00703,0.00323971,0.00323971,0.00323971
241,3152.24,0.37523,0.21791,0.00458,0.9164,0.82102,0.92923,0.85984,0.45774,0.54764,0.00659,0.00321143,0.00321143,0.00321143
242,3164.76,0.40771,0.25729,0.00507,0.86601,0.88149,0.93133,0.85313,0.48257,0.54247,0.0069,0.00318314,0.00318314,0.00318314
243,3177.3,0.40565,0.25925,0.00513,0.93376,0.8128,0.92896,0.85229,0.48129,0.53736,0.00679,0.00315486,0.00315486,0.00315486
244,3189.76,0.37638,0.23463,0.00457,0.86159,0.90747,0.93584,0.8577,0.47734,0.47786,0.00679,0.00312657,0.00312657,0.00312657
245,3202.28,0.38883,0.23427,0.00493,0.87466,0.87287,0.92294,0.83397,0.48401,0.58631,0.00674,0.00309829,0.00309829,0.00309829
246,3214.8,0.40245,0.23992,0.00498,0.89116,0.89523,0.9339,0.85497,0.46166,0.52834,0.00658,0.00307,0.00307,0.00307
247,3227.34,0.39162,0.24755,0.00517,0.81731,0.91527,0.92586,0.84443,0.46868,0.58248,0.00668,0.00304171,0.00304171,0.00304171
248,3239.8,0.38071,0.23278,0.00447,0.88913,0.84058,0.92518,0.85052,0.46284,0.587,0.00648,0.00301343,0.00301343,0.00301343
249,3252.33,0.38603,0.2122,0.00435,0.87892,0.87859,0.92157,0.84776,0.47597,0.62255,0.00661,0.00298514,0.00298514,0.00298514
250,3264.85,0.40756,0.23924,0.00474,0.86555,0.87386,0.92187,0.85075,0.47131,0.58386,0.00675,0.00295686,0.00295686,0.00295686
251,3277.38,0.37425,0.21103,0.00432,0.88339,0.8693,0.92546,0.84837,0.45442,0.56612,0.00645,0.00292857,0.00292857,0.00292857
252,3289.88,0.36535,0.23837,0.00429,0.91242,0.88697,0.93986,0.8633,0.46411,0.50102,0.00661,0.00290029,0.00290029,0.00290029
253,3302.4,0.36239,0.23265,0.0045,0.91882,0.87033,0.93787,0.87121,0.45384,0.4914,0.00642,0.002872,0.002872,0.002872
254,3315.42,0.34005,0.22614,0.00402,0.88264,0.90121,0.9369,0.86303,0.46114,0.51589,0.00665,0.00284371,0.00284371,0.00284371
255,3329.74,0.37737,0.22371,0.00457,0.89389,0.88259,0.93095,0.8602,0.46047,0.56898,0.00664,0.00281543,0.00281543,0.00281543
256,3342.57,0.39275,0.24881,0.00451,0.86189,0.86575,0.9248,0.8521,0.45414,0.60299,0.00652,0.00278714,0.00278714,0.00278714
257,3355.09,0.35487,0.19292,0.00403,0.87645,0.91038,0.93698,0.86884,0.46559,0.49912,0.0066,0.00275886,0.00275886,0.00275886
258,3367.61,0.39589,0.24545,0.00477,0.90783,0.84924,0.93575,0.86682,0.48763,0.51842,0.00692,0.00273057,0.00273057,0.00273057
259,3380.14,0.36028,0.24962,0.00439,0.86132,0.86018,0.93527,0.86376,0.46775,0.55175,0.00661,0.00270229,0.00270229,0.00270229
260,3392.61,0.36485,0.20779,0.00432,0.88747,0.85797,0.94093,0.87363,0.44216,0.5133,0.00617,0.002674,0.002674,0.002674
261,3405.15,0.35816,0.21504,0.00413,0.83591,0.89976,0.93507,0.85632,0.45658,0.54678,0.00652,0.00264571,0.00264571,0.00264571
262,3417.65,0.3629,0.21338,0.00436,0.84826,0.91878,0.93584,0.85721,0.43802,0.53877,0.00618,0.00261743,0.00261743,0.00261743
263,3430.18,0.35605,0.19935,0.00443,0.86637,0.9052,0.94193,0.86924,0.45413,0.52575,0.00638,0.00258914,0.00258914,0.00258914
264,3442.66,0.35638,0.20538,0.00422,0.83805,0.92009,0.93199,0.85574,0.45944,0.54808,0.00634,0.00256086,0.00256086,0.00256086
265,3455.19,0.35974,0.20013,0.00432,0.8596,0.87838,0.93097,0.85332,0.45464,0.57879,0.00624,0.00253257,0.00253257,0.00253257
266,3467.72,0.34978,0.22369,0.00408,0.85052,0.89289,0.92787,0.84783,0.44994,0.57824,0.00634,0.00250429,0.00250429,0.00250429
267,3480.24,0.35482,0.19281,0.00434,0.88869,0.87699,0.92657,0.85278,0.45098,0.54732,0.00638,0.002476,0.002476,0.002476
268,3492.72,0.34801,0.19822,0.00404,0.88784,0.8903,0.93212,0.85616,0.45109,0.52579,0.0063,0.00244771,0.00244771,0.00244771
269,3505.23,0.34978,0.22266,0.00414,0.87464,0.89165,0.93783,0.86159,0.44689,0.53168,0.00629,0.00241943,0.00241943,0.00241943
270,3517.75,0.33062,0.1943,0.0039,0.87601,0.85684,0.93457,0.86185,0.4414,0.56951,0.00608,0.00239114,0.00239114,0.00239114
271,3530.28,0.34551,0.19182,0.00414,0.90601,0.82697,0.92197,0.85131,0.44023,0.63398,0.00613,0.00236286,0.00236286,0.00236286
272,3542.75,0.31852,0.17589,0.00394,0.87688,0.8343,0.91921,0.85369,0.43716,0.63746,0.00597,0.00233457,0.00233457,0.00233457
273,3555.27,0.34712,0.20183,0.00414,0.83594,0.91062,0.92621,0.8581,0.43038,0.5704,0.00584,0.00230629,0.00230629,0.00230629
274,3567.79,0.35913,0.18527,0.00426,0.84298,0.89965,0.93081,0.85543,0.44251,0.55261,0.00612,0.002278,0.002278,0.002278
275,3580.32,0.33704,0.17606,0.00405,0.86008,0.87451,0.92687,0.8626,0.43205,0.55362,0.00602,0.00224971,0.00224971,0.00224971
276,3592.81,0.33224,0.19049,0.00374,0.90054,0.89304,0.93617,0.8652,0.44452,0.51285,0.00632,0.00222143,0.00222143,0.00222143
277,3605.34,0.33741,0.1809,0.00403,0.89692,0.9128,0.93937,0.86131,0.45242,0.4922,0.00654,0.00219314,0.00219314,0.00219314
278,3617.85,0.33306,0.20403,0.00388,0.84272,0.9341,0.9401,0.86822,0.44241,0.51302,0.00633,0.00216486,0.00216486,0.00216486
279,3630.37,0.32765,0.19723,0.00404,0.82574,0.92892,0.93775,0.86598,0.43913,0.53202,0.00634,0.00213657,0.00213657,0.00213657
280,3642.83,0.32391,0.18335,0.00402,0.85601,0.90722,0.93811,0.87377,0.43641,0.50373,0.00616,0.00210829,0.00210829,0.00210829
281,3655.34,0.32906,0.18118,0.0041,0.84371,0.91919,0.93395,0.85562,0.45844,0.49114,0.0064,0.00208,0.00208,0.00208
282,3667.86,0.32965,0.20106,0.00387,0.87083,0.89259,0.93344,0.85826,0.45024,0.50992,0.00646,0.00205171,0.00205171,0.00205171
283,3680.37,0.33326,0.19601,0.00428,0.8974,0.88954,0.93641,0.85555,0.46568,0.51314,0.00673,0.00202343,0.00202343,0.00202343
284,3692.83,0.3324,0.19432,0.0039,0.90393,0.87666,0.9345,0.85847,0.449,0.52695,0.00645,0.00199514,0.00199514,0.00199514
285,3705.35,0.34364,0.19116,0.00396,0.91014,0.86553,0.93001,0.86068,0.44749,0.51452,0.00633,0.00196686,0.00196686,0.00196686
286,3717.86,0.31824,0.19496,0.00365,0.85578,0.88341,0.92352,0.84917,0.44948,0.55816,0.00637,0.00193857,0.00193857,0.00193857
287,3730.38,0.32803,0.2085,0.00388,0.85418,0.88652,0.92991,0.85917,0.4367,0.54268,0.00629,0.00191029,0.00191029,0.00191029
288,3742.84,0.32218,0.18425,0.00395,0.84265,0.89072,0.9315,0.85962,0.4421,0.51582,0.00639,0.001882,0.001882,0.001882
289,3755.35,0.3321,0.22746,0.00389,0.79488,0.93492,0.92896,0.85051,0.44036,0.54755,0.00631,0.00185371,0.00185371,0.00185371
290,3767.87,0.34136,0.19385,0.00422,0.90055,0.85579,0.93008,0.85349,0.44697,0.53024,0.00636,0.00182543,0.00182543,0.00182543
291,3780.38,0.33913,0.20314,0.00405,0.84642,0.90121,0.92259,0.85527,0.44473,0.55095,0.00632,0.00179714,0.00179714,0.00179714
292,3792.84,0.33357,0.22545,0.00416,0.83248,0.93388,0.92407,0.8543,0.44943,0.52122,0.00627,0.00176886,0.00176886,0.00176886
293,3805.34,0.31712,0.18303,0.00381,0.87161,0.89115,0.9284,0.8552,0.4573,0.51008,0.00645,0.00174057,0.00174057,0.00174057
294,3817.86,0.32538,0.22032,0.00395,0.91453,0.84774,0.92509,0.85043,0.4518,0.52143,0.00631,0.00171229,0.00171229,0.00171229
295,3830.38,0.32474,0.18904,0.00396,0.93331,0.83969,0.93137,0.86427,0.4525,0.52963,0.00646,0.001684,0.001684,0.001684
296,3842.82,0.32491,0.19313,0.00408,0.94615,0.85408,0.93552,0.86363,0.45505,0.51928,0.00649,0.00165571,0.00165571,0.00165571
297,3855.32,0.31218,0.18509,0.0038,0.94495,0.82752,0.9281,0.85261,0.45729,0.54134,0.00656,0.00162743,0.00162743,0.00162743
298,3867.82,0.31336,0.16981,0.00357,0.90438,0.8522,0.92426,0.84907,0.44676,0.5531,0.00639,0.00159914,0.00159914,0.00159914
299,3880.32,0.32291,0.2155,0.00392,0.93661,0.82729,0.92946,0.85267,0.46039,0.55079,0.00659,0.00157086,0.00157086,0.00157086
300,3892.76,0.32309,0.17636,0.0039,0.9333,0.83895,0.92886,0.85651,0.46337,0.56118,0.00665,0.00154257,0.00154257,0.00154257
301,3905.26,0.34441,0.19817,0.00447,0.88351,0.86683,0.92571,0.84994,0.4633,0.54916,0.00661,0.00151429,0.00151429,0.00151429
302,3917.76,0.30346,0.16586,0.00365,0.92231,0.85816,0.92452,0.85642,0.45642,0.57229,0.00654,0.001486,0.001486,0.001486
303,3930.26,0.3265,0.19664,0.00401,0.91856,0.85975,0.92738,0.85112,0.46827,0.56579,0.00668,0.00145771,0.00145771,0.00145771
304,3942.7,0.33046,0.22042,0.00389,0.89337,0.88522,0.93096,0.8543,0.46442,0.55002,0.0067,0.00142943,0.00142943,0.00142943
305,3955.19,0.31202,0.17711,0.0036,0.87915,0.88283,0.93158,0.85816,0.45,0.54847,0.00641,0.00140114,0.00140114,0.00140114
306,3967.69,0.30599,0.16115,0.00347,0.89479,0.89554,0.9328,0.86244,0.44457,0.53705,0.00634,0.00137286,0.00137286,0.00137286
307,3980.19,0.31279,0.17474,0.00363,0.84961,0.90955,0.93106,0.86578,0.44836,0.54745,0.00649,0.00134457,0.00134457,0.00134457
308,3992.63,0.31073,0.18106,0.00355,0.87545,0.88778,0.93332,0.85619,0.44453,0.57239,0.00636,0.00131629,0.00131629,0.00131629
309,4005.13,0.30165,0.15135,0.00363,0.87097,0.89059,0.92693,0.84602,0.45672,0.57697,0.00654,0.001288,0.001288,0.001288
310,4017.62,0.30493,0.17436,0.00373,0.90765,0.84952,0.92267,0.8504,0.46517,0.59591,0.00665,0.00125971,0.00125971,0.00125971
311,4030.13,0.30723,0.18839,0.00362,0.86986,0.88034,0.93012,0.85412,0.45918,0.5701,0.0066,0.00123143,0.00123143,0.00123143
312,4042.6,0.30706,0.17258,0.00379,0.93906,0.85118,0.93584,0.86284,0.46394,0.52563,0.00656,0.00120314,0.00120314,0.00120314
313,4055.09,0.31878,0.17922,0.00372,0.88695,0.90097,0.93837,0.86094,0.45629,0.52293,0.00659,0.00117486,0.00117486,0.00117486
314,4067.6,0.30636,0.20121,0.00383,0.92288,0.8527,0.93697,0.8567,0.45498,0.52456,0.00652,0.00114657,0.00114657,0.00114657
315,4080.1,0.30262,0.17235,0.00358,0.92123,0.85338,0.93584,0.85958,0.45647,0.53354,0.0065,0.00111829,0.00111829,0.00111829
316,4092.55,0.30268,0.17271,0.00354,0.92352,0.84893,0.93109,0.85732,0.4579,0.56702,0.00649,0.00109,0.00109,0.00109
317,4105.03,0.29402,0.1557,0.00368,0.92498,0.8339,0.93104,0.85517,0.44986,0.58366,0.00624,0.00106171,0.00106171,0.00106171
318,4117.53,0.31241,0.17447,0.00371,0.92861,0.827,0.93131,0.8548,0.44979,0.56448,0.00636,0.00103343,0.00103343,0.00103343
319,4130.02,0.32063,0.1814,0.00391,0.896,0.86553,0.93053,0.85355,0.44395,0.56418,0.00614,0.00100514,0.00100514,0.00100514
320,4142.46,0.28635,0.17162,0.00339,0.85794,0.90156,0.9292,0.86112,0.44905,0.55761,0.00619,0.000976857,0.000976857,0.000976857
321,4154.94,0.29665,0.1693,0.00357,0.9181,0.85572,0.92978,0.85907,0.44248,0.55452,0.00618,0.000948571,0.000948571,0.000948571
322,4167.44,0.30811,0.16351,0.00361,0.91199,0.85405,0.93025,0.86267,0.45595,0.5651,0.00639,0.000920286,0.000920286,0.000920286
323,4179.95,0.30013,0.16167,0.00353,0.86757,0.88882,0.92689,0.85705,0.45492,0.58058,0.00636,0.000892,0.000892,0.000892
324,4192.41,0.30321,0.18133,0.00357,0.86395,0.89955,0.92666,0.85203,0.45133,0.56864,0.00638,0.000863714,0.000863714,0.000863714
325,4204.91,0.29144,0.17425,0.00353,0.8483,0.89073,0.92906,0.8632,0.43296,0.55668,0.00609,0.000835429,0.000835429,0.000835429
326,4217.41,0.31102,0.15784,0.00395,0.86013,0.90456,0.92983,0.86028,0.43681,0.53818,0.0061,0.000807143,0.000807143,0.000807143
327,4229.91,0.29287,0.15839,0.00347,0.85924,0.91067,0.92945,0.85775,0.44367,0.54798,0.00618,0.000778857,0.000778857,0.000778857
328,4242.36,0.28925,0.17649,0.00344,0.85236,0.91646,0.93065,0.86364,0.43958,0.55264,0.00615,0.000750571,0.000750571,0.000750571
329,4254.84,0.30077,0.18439,0.00378,0.84376,0.90629,0.92996,0.85564,0.44131,0.5678,0.00609,0.000722286,0.000722286,0.000722286
330,4267.33,0.30824,0.17709,0.00364,0.8434,0.90122,0.9349,0.86307,0.4429,0.57318,0.00615,0.000694,0.000694,0.000694
