epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,8019.47,0.46286,0.28498,0.00559,0.93887,0.8069,0.92752,0.79277,0.68701,0.52896,0.00917,0.002674,0.002674,0.002674
187,8084.58,0.48118,0.28733,0.00573,0.8741,0.87214,0.93442,0.7912,0.68645,0.54903,0.00913,0.0026344,0.0026344,0.0026344
188,8116.69,0.47323,0.25892,0.00582,0.84234,0.87351,0.92475,0.79893,0.65228,0.57239,0.00856,0.0025948,0.0025948,0.0025948
189,8170.64,0.46279,0.28503,0.00567,0.92418,0.83454,0.92397,0.79866,0.65312,0.55026,0.00874,0.0025552,0.0025552,0.0025552
190,8215.59,0.46246,0.26283,0.00597,0.92693,0.84644,0.93435,0.81183,0.6496,0.5097,0.00865,0.0025156,0.0025156,0.0025156
191,8242.13,0.45515,0.28145,0.00583,0.91461,0.89283,0.9431,0.80854,0.67802,0.51859,0.00911,0.002476,0.002476,0.002476
192,8286.69,0.46835,0.25574,0.00569,0.95015,0.83635,0.94216,0.80277,0.68045,0.50019,0.00913,0.0024364,0.0024364,0.0024364
193,8346.42,0.4898,0.29886,0.00614,0.93001,0.86327,0.93991,0.80527,0.69172,0.47993,0.00928,0.0023968,0.0023968,0.0023968
194,8381.21,0.48233,0.29674,0.00615,0.90601,0.87689,0.93242,0.80124,0.67748,0.48551,0.00896,0.0023572,0.0023572,0.0023572
195,8452.16,0.45249,0.26397,0.00568,0.96064,0.82178,0.93066,0.79621,0.687,0.50173,0.00916,0.0023176,0.0023176,0.0023176
196,8537.24,0.44647,0.25283,0.0054,0.9353,0.8642,0.93661,0.81514,0.6701,0.47764,0.0091,0.002278,0.002278,0.002278
197,8564.97,0.46964,0.2615,0.00552,0.89696,0.91303,0.9388,0.80737,0.6709,0.44132,0.00904,0.0022384,0.0022384,0.0022384
198,8605.39,0.45589,0.25322,0.00543,0.9097,0.89238,0.92873,0.8024,0.65823,0.50938,0.00875,0.0021988,0.0021988,0.0021988
199,8652.1,0.47232,0.25934,0.00568,0.91502,0.85636,0.92147,0.80681,0.66111,0.57847,0.00878,0.0021592,0.0021592,0.0021592
200,8699.26,0.43271,0.24936,0.0053,0.89094,0.86708,0.92958,0.80132,0.67239,0.58872,0.00897,0.0021196,0.0021196,0.0021196
201,8723.54,0.43619,0.24106,0.00536,0.93881,0.85521,0.9376,0.80401,0.66335,0.50451,0.00888,0.00208,0.00208,0.00208
202,8754.9,0.4173,0.2375,0.00539,0.86874,0.89365,0.93125,0.79938,0.66893,0.51087,0.00889,0.0020404,0.0020404,0.0020404
203,8820.81,0.44419,0.25533,0.00564,0.90859,0.87771,0.93685,0.80287,0.66238,0.54171,0.00871,0.0020008,0.0020008,0.0020008
204,8851.32,0.42852,0.23587,0.00526,0.92912,0.87636,0.93882,0.80828,0.65156,0.47077,0.00869,0.0019612,0.0019612,0.0019612
205,8898.21,0.44686,0.25989,0.00549,0.91898,0.83949,0.93043,0.80603,0.66869,0.48751,0.00892,0.0019216,0.0019216,0.0019216
206,8959.85,0.43279,0.25752,0.00524,0.87585,0.87939,0.9267,0.79536,0.67729,0.55878,0.00905,0.001882,0.001882,0.001882
207,9001.36,0.42904,0.22872,0.00494,0.85207,0.90414,0.92984,0.80154,0.66072,0.56863,0.00885,0.0018424,0.0018424,0.0018424
208,9033.57,0.43438,0.25321,0.00542,0.86309,0.8807,0.92186,0.80006,0.66069,0.60815,0.00886,0.0018028,0.0018028,0.0018028
209,9071.32,0.43779,0.2581,0.00526,0.93998,0.83256,0.91908,0.80788,0.66704,0.56728,0.00889,0.0017632,0.0017632,0.0017632
210,9116.92,0.43034,0.26289,0.00545,0.90237,0.85705,0.93382,0.80864,0.66447,0.51908,0.00876,0.0017236,0.0017236,0.0017236
211,9185.3,0.4295,0.26087,0.00543,0.89258,0.90067,0.95191,0.83173,0.65878,0.50555,0.0087,0.001684,0.001684,0.001684
212,9214.76,0.41622,0.22403,0.00504,0.9177,0.87188,0.95198,0.82057,0.67395,0.52339,0.00881,0.0016444,0.0016444,0.0016444
213,9256.86,0.41437,0.24969,0.00538,0.90759,0.86528,0.9394,0.81198,0.65359,0.48716,0.00865,0.0016048,0.0016048,0.0016048
214,9302.57,0.42312,0.23609,0.00535,0.88671,0.86846,0.92687,0.79617,0.66346,0.51772,0.00869,0.0015652,0.0015652,0.0015652
215,9345.67,0.41742,0.23289,0.00514,0.91123,0.85536,0.93526,0.80418,0.67777,0.44885,0.00895,0.0015256,0.0015256,0.0015256
216,9373.51,0.43447,0.2521,0.00537,0.95294,0.84609,0.93895,0.8097,0.69964,0.4837,0.00925,0.001486,0.001486,0.001486
217,9416.35,0.44836,0.24681,0.00544,0.91371,0.87952,0.93238,0.78939,0.69283,0.53133,0.00908,0.0014464,0.0014464,0.0014464
218,9458.96,0.43453,0.2307,0.00526,0.92145,0.87716,0.9329,0.80642,0.69074,0.5436,0.00901,0.0014068,0.0014068,0.0014068
219,9525.73,0.42344,0.22793,0.00528,0.92396,0.89553,0.93269,0.79441,0.69396,0.53393,0.00927,0.0013672,0.0013672,0.0013672
220,9556.53,0.42975,0.23236,0.00547,0.90005,0.88321,0.93325,0.79478,0.70595,0.50842,0.00937,0.0013276,0.0013276,0.0013276
221,9603.49,0.42322,0.24737,0.00532,0.88027,0.88529,0.93256,0.80004,0.69498,0.49946,0.00918,0.001288,0.001288,0.001288
222,9644.9,0.41574,0.21928,0.00525,0.90851,0.86789,0.93529,0.80795,0.6967,0.49223,0.0091,0.0012484,0.0012484,0.0012484
223,9686.46,0.38282,0.19162,0.00484,0.92628,0.87459,0.9437,0.819,0.68629,0.4678,0.00899,0.0012088,0.0012088,0.0012088
224,9713.16,0.4038,0.2114,0.00491,0.91605,0.90007,0.94541,0.81257,0.68464,0.47088,0.0091,0.0011692,0.0011692,0.0011692
225,9754.71,0.39765,0.22548,0.00472,0.8869,0.88755,0.9396,0.81338,0.66556,0.527,0.0087,0.0011296,0.0011296,0.0011296
226,9796.31,0.41549,0.23255,0.00498,0.92134,0.84478,0.93831,0.81601,0.6699,0.5078,0.00878,0.00109,0.00109,0.00109
227,9862.26,0.39923,0.22518,0.00506,0.95255,0.83671,0.93641,0.80919,0.68149,0.50102,0.009,0.0010504,0.0010504,0.0010504
228,9892.77,0.41045,0.21999,0.00503,0.86225,0.92996,0.93946,0.8142,0.67789,0.48278,0.00896,0.0010108,0.0010108,0.0010108
229,9930.51,0.3991,0.22146,0.00502,0.91176,0.8696,0.93925,0.8112,0.68054,0.48191,0.00902,0.0009712,0.0009712,0.0009712
230,9971.92,0.41769,0.23542,0.00506,0.90677,0.86887,0.9358,0.8137,0.67997,0.48772,0.00901,0.0009316,0.0009316,0.0009316
231,10013.5,0.39672,0.21307,0.00456,0.9125,0.87189,0.93509,0.8111,0.67075,0.47506,0.0089,0.000892,0.000892,0.000892
232,10040.2,0.40769,0.22698,0.00494,0.91901,0.84823,0.93181,0.80647,0.67401,0.52306,0.00897,0.0008524,0.0008524,0.0008524
233,10081.7,0.39099,0.2333,0.00474,0.93953,0.82664,0.93043,0.80513,0.6684,0.55053,0.00891,0.0008128,0.0008128,0.0008128
234,10126.4,0.38158,0.20553,0.0048,0.95071,0.83461,0.93254,0.80111,0.68748,0.55151,0.00915,0.0007732,0.0007732,0.0007732
235,10192.3,0.3989,0.2222,0.00498,0.92484,0.84933,0.93052,0.80529,0.67715,0.56504,0.00901,0.0007336,0.0007336,0.0007336
236,10222.8,0.38413,0.22366,0.00461,0.90378,0.86142,0.93462,0.80605,0.67418,0.55241,0.00896,0.000694,0.000694,0.000694
237,10269.8,0.39956,0.22108,0.00486,0.93056,0.86217,0.93996,0.81318,0.68039,0.52471,0.00905,0.0006544,0.0006544,0.0006544
238,10311.2,0.37517,0.19086,0.00459,0.91385,0.87645,0.93665,0.81313,0.6792,0.51622,0.00903,0.0006148,0.0006148,0.0006148
239,10352.7,0.40587,0.22198,0.00489,0.92216,0.88385,0.93591,0.81224,0.6745,0.51816,0.009,0.0005752,0.0005752,0.0005752
240,10379.4,0.39962,0.21106,0.00492,0.9215,0.88875,0.94238,0.81287,0.67551,0.47956,0.009,0.0005356,0.0005356,0.0005356
241,10435,0.39676,0.22689,0.00486,0.91999,0.88453,0.94173,0.81033,0.67475,0.4783,0.00897,0.000496,0.000496,0.000496
242,10479.4,0.39231,0.2166,0.00492,0.8898,0.89404,0.93657,0.81502,0.66624,0.47836,0.00884,0.0004564,0.0004564,0.0004564
243,10545.3,0.3988,0.21121,0.0049,0.87447,0.90781,0.93752,0.80701,0.67103,0.47894,0.00894,0.0004168,0.0004168,0.0004168
244,10603.9,0.37416,0.20428,0.00461,0.87632,0.90124,0.93643,0.80306,0.67458,0.48687,0.00901,0.0003772,0.0003772,0.0003772
245,10637.4,0.39688,0.23297,0.00518,0.88846,0.88794,0.93744,0.80788,0.67184,0.49047,0.00898,0.0003376,0.0003376,0.0003376
246,10679.4,0.39217,0.23156,0.00472,0.87299,0.89751,0.93357,0.80387,0.66843,0.49559,0.00891,0.000298,0.000298,0.000298
247,10720.9,0.38074,0.22482,0.00469,0.88213,0.89373,0.93591,0.80622,0.66528,0.50332,0.0089,0.0002584,0.0002584,0.0002584
248,10765.3,0.36564,0.20356,0.00456,0.87333,0.90393,0.93392,0.80638,0.66808,0.5035,0.00891,0.0002188,0.0002188,0.0002188
249,10798.1,0.38793,0.21861,0.00481,0.87893,0.89127,0.93447,0.80749,0.66939,0.50118,0.0089,0.0001792,0.0001792,0.0001792
250,10837.9,0.36486,0.18316,0.00451,0.8668,0.88961,0.93409,0.80584,0.66472,0.51228,0.00888,0.0001396,0.0001396,0.0001396
