epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
261,6408.43,0.18357,0.10283,0.00199,0.83284,0.8922,0.94485,0.89261,0.33218,0.55209,0.00443,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
262,6428.53,0.18722,0.10067,0.00207,0.87855,0.88535,0.95446,0.90012,0.33108,0.48109,0.00445,0.00785229,0.00261743,0.00785229,0.00261743,0.00785229,0.00261743,0.00785229,0.00261743
263,6448.65,0.18349,0.10294,0.00204,0.88537,0.8871,0.95553,0.90258,0.32449,0.42524,0.00443,0.00776743,0.00258914,0.00776743,0.00258914,0.00776743,0.00258914,0.00776743,0.00258914
264,6468.44,0.18727,0.09871,0.00206,0.92038,0.9058,0.96328,0.91151,0.3263,0.37024,0.00443,0.00768257,0.00256086,0.00768257,0.00256086,0.00768257,0.00256086,0.00768257,0.00256086
265,6488.53,0.19488,0.10343,0.00218,0.92774,0.86025,0.94754,0.89806,0.32307,0.42381,0.00427,0.00759771,0.00253257,0.00759771,0.00253257,0.00759771,0.00253257,0.00759771,0.00253257
266,6508.63,0.19238,0.0976,0.00203,0.91788,0.89046,0.94089,0.89029,0.32706,0.45039,0.00437,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
267,6528.75,0.18505,0.08824,0.00208,0.90492,0.91483,0.95017,0.90015,0.32123,0.41161,0.00433,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
268,6548.54,0.18205,0.08442,0.00202,0.90614,0.91511,0.95251,0.90016,0.31324,0.39073,0.00424,0.00734314,0.00244771,0.00734314,0.00244771,0.00734314,0.00244771,0.00734314,0.00244771
269,6568.65,0.18503,0.10019,0.00202,0.87643,0.93167,0.95101,0.89784,0.32067,0.4058,0.00421,0.00725829,0.00241943,0.00725829,0.00241943,0.00725829,0.00241943,0.00725829,0.00241943
270,6588.75,0.18373,0.08996,0.00199,0.90707,0.88935,0.94885,0.90227,0.31832,0.40835,0.00421,0.00717343,0.00239114,0.00717343,0.00239114,0.00717343,0.00239114,0.00717343,0.00239114
271,6608.87,0.18132,0.09574,0.00194,0.84706,0.94411,0.94779,0.89843,0.32527,0.44362,0.00437,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
272,6628.69,0.17468,0.08489,0.00195,0.89417,0.87979,0.94345,0.89158,0.32418,0.48689,0.00436,0.00700371,0.00233457,0.00700371,0.00233457,0.00700371,0.00233457,0.00700371,0.00233457
273,6648.78,0.18467,0.08914,0.00203,0.88247,0.88102,0.94479,0.8954,0.33064,0.5544,0.00443,0.00691886,0.00230629,0.00691886,0.00230629,0.00691886,0.00230629,0.00691886,0.00230629
274,6668.88,0.18173,0.08496,0.00193,0.87753,0.89074,0.94592,0.89232,0.33023,0.56082,0.00439,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
275,6689.02,0.17411,0.08056,0.00191,0.90504,0.86697,0.92848,0.87413,0.32977,0.58936,0.00441,0.00674914,0.00224971,0.00674914,0.00224971,0.00674914,0.00224971,0.00674914,0.00224971
276,6708.83,0.17583,0.08446,0.00185,0.82873,0.91429,0.92663,0.87386,0.32483,0.59325,0.00434,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
277,6728.93,0.16782,0.08031,0.00184,0.86657,0.8608,0.93745,0.88009,0.32767,0.58198,0.00438,0.00657943,0.00219314,0.00657943,0.00219314,0.00657943,0.00219314,0.00657943,0.00219314
278,6749.07,0.18301,0.09051,0.00197,0.8768,0.86137,0.94571,0.89363,0.31992,0.54703,0.00426,0.00649457,0.00216486,0.00649457,0.00216486,0.00649457,0.00216486,0.00649457,0.00216486
279,6769.2,0.17244,0.08238,0.00194,0.90945,0.84362,0.94494,0.89238,0.3178,0.52289,0.00421,0.00640971,0.00213657,0.00640971,0.00213657,0.00640971,0.00213657,0.00640971,0.00213657
280,6789.01,0.16809,0.0978,0.00184,0.88501,0.86192,0.95207,0.90065,0.31919,0.51727,0.00427,0.00632486,0.00210829,0.00632486,0.00210829,0.00632486,0.00210829,0.00632486,0.00210829
281,6809.09,0.16754,0.08986,0.00191,0.87835,0.90049,0.95408,0.89843,0.3224,0.45439,0.0043,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
