epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,2779.5,0.41809,0.24722,0.00463,0.81235,0.80339,0.86369,0.78587,0.44446,0.85592,0.00582,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629
134,2802.2,0.41117,0.2701,0.00457,0.82715,0.84434,0.883,0.80401,0.44578,0.65537,0.00593,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
135,2823.59,0.41512,0.24711,0.00461,0.8982,0.85403,0.92661,0.83989,0.4618,0.53016,0.00634,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971
136,2844.51,0.41875,0.25822,0.00467,0.82441,0.87066,0.89975,0.82867,0.42834,0.66567,0.00561,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
137,2864.41,0.41087,0.24946,0.00464,0.80025,0.8701,0.86282,0.78284,0.44214,0.81612,0.00593,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314
138,2885.24,0.40022,0.26796,0.00463,0.758,0.82127,0.85197,0.7906,0.42821,0.81589,0.00579,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486
139,2906.5,0.40642,0.24455,0.00455,0.82988,0.78453,0.88391,0.81122,0.45865,0.71402,0.00637,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657
140,2927.22,0.38878,0.24458,0.00448,0.83945,0.78332,0.86635,0.78896,0.4721,0.75405,0.00658,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829
141,2948.24,0.40603,0.22257,0.00479,0.8098,0.83873,0.88549,0.79475,0.46432,0.65284,0.00648,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
142,2969.53,0.4013,0.23359,0.00459,0.82466,0.83839,0.87023,0.78214,0.46384,0.74011,0.00638,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171
143,2991.09,0.3896,0.24591,0.00438,0.73585,0.83066,0.84752,0.77647,0.44111,0.84401,0.00589,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343
144,3011.34,0.38122,0.21024,0.0043,0.79187,0.74826,0.86354,0.79132,0.43526,0.86134,0.00591,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514
145,3033.17,0.37856,0.27303,0.00427,0.81906,0.79745,0.87385,0.80861,0.42205,0.68082,0.00577,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686
146,3050.37,0.38073,0.20012,0.00441,0.89136,0.82983,0.89123,0.82262,0.40982,0.61795,0.0056,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
147,3064.71,0.39687,0.21087,0.00435,0.829,0.87577,0.88612,0.80587,0.45423,0.60079,0.00614,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029
148,3078.47,0.38268,0.20245,0.00426,0.86618,0.87314,0.89007,0.82045,0.4122,0.54247,0.00561,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
149,3092.29,0.37563,0.28385,0.00408,0.85488,0.90336,0.90924,0.83443,0.42191,0.51982,0.00572,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371
150,3106.18,0.37092,0.28022,0.00412,0.80514,0.78476,0.8377,0.76791,0.43147,0.74733,0.00569,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543
151,3120.35,0.37539,0.24603,0.00414,0.82022,0.81618,0.86781,0.80241,0.42438,0.7043,0.00605,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
152,3134.3,0.37736,0.23799,0.00403,0.83401,0.86474,0.87644,0.80975,0.40618,0.62741,0.00564,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886
153,3148.54,0.37891,0.24092,0.00441,0.85278,0.79563,0.86317,0.79897,0.42223,0.67367,0.00553,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057
154,3162.78,0.36765,0.23435,0.00413,0.9342,0.80037,0.91687,0.84585,0.40178,0.59118,0.00538,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229
155,3176.94,0.37337,0.22846,0.00414,0.83038,0.87472,0.88282,0.81221,0.41114,0.70544,0.00548,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
156,3190.84,0.36443,0.21051,0.004,0.90313,0.85218,0.91475,0.8457,0.40563,0.5745,0.00552,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
157,3205.08,0.36772,0.22641,0.00412,0.88673,0.8123,0.87531,0.80753,0.40414,0.73192,0.0055,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743
158,3219.38,0.36866,0.21055,0.00406,0.79772,0.87732,0.88024,0.81739,0.42036,0.81794,0.00534,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914
159,3233.62,0.34291,0.22093,0.00395,0.85344,0.80022,0.88384,0.82129,0.37489,0.70437,0.005,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086
160,3247.53,0.34874,0.20451,0.00388,0.8409,0.86127,0.90954,0.84445,0.38624,0.65636,0.00559,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257
161,3261.89,0.37558,0.24803,0.004,0.78963,0.91183,0.91003,0.84979,0.3862,0.58947,0.00526,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
162,3278.41,0.36072,0.24758,0.00406,0.88117,0.83444,0.89909,0.83441,0.40962,0.60764,0.00544,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
163,3293.39,0.34894,0.21425,0.00383,0.81689,0.87425,0.89255,0.8279,0.41568,0.60141,0.0055,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771
164,3307.91,0.37072,0.22404,0.00415,0.82105,0.81792,0.89227,0.82186,0.42229,0.66446,0.00578,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943
165,3324.27,0.36508,0.20447,0.00412,0.84409,0.8401,0.90974,0.84032,0.41717,0.61024,0.00577,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114
166,3338.93,0.35781,0.20791,0.004,0.8812,0.80644,0.90454,0.83504,0.412,0.58429,0.00559,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
167,3353.6,0.35575,0.23403,0.00402,0.77683,0.89499,0.90747,0.83814,0.38485,0.58846,0.00514,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457
168,3367.86,0.35756,0.20982,0.0041,0.89006,0.80211,0.92129,0.85029,0.42219,0.61401,0.00548,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629
169,3382.38,0.35725,0.21413,0.00407,0.87422,0.81414,0.91642,0.84317,0.42303,0.58032,0.00541,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
170,3397,0.33303,0.18776,0.00364,0.85489,0.84788,0.91686,0.84181,0.42583,0.61023,0.00567,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971
171,3412.17,0.35171,0.20836,0.00392,0.88951,0.83294,0.91943,0.85179,0.40295,0.52504,0.00558,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
172,3426.39,0.36234,0.2013,0.00388,0.84296,0.85603,0.91452,0.84326,0.40173,0.59769,0.0057,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314
173,3440.98,0.35557,0.21388,0.0039,0.85677,0.82509,0.91665,0.85329,0.41488,0.54849,0.00571,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486
174,3455.54,0.34674,0.21031,0.0039,0.78527,0.8691,0.89157,0.82468,0.37842,0.67337,0.00504,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657
175,3470.09,0.33785,0.18097,0.00379,0.85146,0.89951,0.91862,0.85539,0.41184,0.53725,0.00569,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829
176,3484.36,0.33536,0.19611,0.00377,0.88215,0.87215,0.92768,0.87119,0.38043,0.55201,0.00497,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
177,3498.86,0.3531,0.21337,0.00394,0.80304,0.85542,0.9152,0.84596,0.40132,0.6059,0.00524,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171
178,3513.3,0.34724,0.1922,0.00375,0.81737,0.81351,0.88326,0.81925,0.39907,0.61286,0.00534,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343
179,3527.86,0.32955,0.19635,0.00359,0.8712,0.84996,0.93504,0.86849,0.36933,0.54018,0.00496,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514
180,3542.12,0.33354,0.21053,0.0037,0.82449,0.87656,0.92469,0.86627,0.36173,0.584,0.00498,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686
181,3556.58,0.32477,0.18742,0.00363,0.87317,0.86839,0.9216,0.85717,0.39598,0.51738,0.00536,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
182,3572.5,0.34161,0.22031,0.0039,0.90463,0.8276,0.91824,0.85291,0.37262,0.57632,0.00505,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029
183,3589.24,0.32885,0.20298,0.00369,0.81866,0.90125,0.90186,0.83971,0.39015,0.67721,0.00522,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
184,3607.45,0.34694,0.23667,0.00387,0.90176,0.79225,0.90738,0.85013,0.40798,0.62284,0.00544,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371
185,3625.5,0.34567,0.17842,0.0038,0.77349,0.8872,0.8966,0.83119,0.41243,0.62841,0.00559,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543
186,3642.55,0.33865,0.20815,0.00371,0.88047,0.86304,0.91036,0.84733,0.40433,0.58806,0.00543,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
187,3659.29,0.33419,0.18196,0.0038,0.86004,0.88467,0.9355,0.86131,0.39856,0.53626,0.00533,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886
188,3676.78,0.31482,0.1594,0.00347,0.86403,0.86884,0.92918,0.86543,0.37734,0.56545,0.00499,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057
189,3694.17,0.32643,0.17994,0.00354,0.84617,0.92988,0.92591,0.86838,0.37013,0.6174,0.00494,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229
190,3711.97,0.31137,0.18757,0.00345,0.85896,0.89945,0.92489,0.86502,0.37184,0.58955,0.00503,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
191,3730.38,0.32926,0.18658,0.0035,0.88745,0.89701,0.90802,0.84856,0.39563,0.71148,0.00546,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
192,3748.14,0.32527,0.19623,0.00362,0.91114,0.87619,0.9449,0.87472,0.37789,0.50462,0.0053,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743
193,3765.92,0.32567,0.21349,0.00364,0.89008,0.88253,0.93154,0.86574,0.39539,0.50703,0.00541,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914
194,3781.87,0.32718,0.19498,0.00358,0.86308,0.88467,0.90838,0.84632,0.38736,0.6412,0.00535,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086
195,3798.92,0.31905,0.18572,0.00353,0.8423,0.87546,0.91623,0.84948,0.38736,0.65037,0.00501,0.0135377,0.00451257,0.0135377,0.00451257,0.0135377,0.00451257,0.0135377,0.00451257
196,3816.21,0.31642,0.17817,0.00339,0.85602,0.86986,0.91616,0.8532,0.38926,0.59359,0.00508,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
197,3833.39,0.33701,0.18502,0.00356,0.84842,0.85539,0.90389,0.84179,0.3911,0.63124,0.00536,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
198,3851,0.32834,0.17172,0.0036,0.82769,0.85073,0.90207,0.8504,0.35936,0.65288,0.00492,0.0132831,0.00442771,0.0132831,0.00442771,0.0132831,0.00442771,0.0132831,0.00442771
199,3868.81,0.30469,0.18353,0.00332,0.87483,0.78604,0.89411,0.83675,0.36804,0.70423,0.005,0.0131983,0.00439943,0.0131983,0.00439943,0.0131983,0.00439943,0.0131983,0.00439943
200,3886.08,0.30495,0.16871,0.0033,0.86711,0.84571,0.90041,0.84805,0.36062,0.67063,0.00488,0.0131134,0.00437114,0.0131134,0.00437114,0.0131134,0.00437114,0.0131134,0.00437114
201,3904.03,0.29587,0.18274,0.00324,0.84156,0.91266,0.92062,0.86288,0.36782,0.57351,0.00496,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
202,3922.12,0.30568,0.16794,0.00323,0.86379,0.89051,0.92504,0.86073,0.38153,0.61103,0.00517,0.0129437,0.00431457,0.0129437,0.00431457,0.0129437,0.00431457,0.0129437,0.00431457
203,3940.61,0.31521,0.15703,0.0034,0.86043,0.87727,0.92262,0.86017,0.38472,0.56222,0.0052,0.0128589,0.00428629,0.0128589,0.00428629,0.0128589,0.00428629,0.0128589,0.00428629
204,3958.97,0.30955,0.14959,0.00339,0.8742,0.8873,0.93366,0.87005,0.39213,0.56531,0.0053,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
205,3976.96,0.30147,0.14974,0.00343,0.83554,0.89279,0.9047,0.84327,0.39501,0.60599,0.00543,0.0126891,0.00422971,0.0126891,0.00422971,0.0126891,0.00422971,0.0126891,0.00422971
206,3991.68,0.30796,0.15787,0.00329,0.87709,0.83632,0.91431,0.85319,0.39498,0.62492,0.00555,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
207,4006.2,0.30745,0.16987,0.00343,0.89928,0.84208,0.91859,0.85833,0.38291,0.61895,0.00511,0.0125194,0.00417314,0.0125194,0.00417314,0.0125194,0.00417314,0.0125194,0.00417314
208,4020.41,0.29542,0.17918,0.00321,0.86558,0.85919,0.93591,0.86641,0.38789,0.57534,0.00508,0.0124346,0.00414486,0.0124346,0.00414486,0.0124346,0.00414486,0.0124346,0.00414486
209,4035.05,0.29572,0.15379,0.00319,0.87251,0.87566,0.92322,0.85415,0.38172,0.60175,0.00507,0.0123497,0.00411657,0.0123497,0.00411657,0.0123497,0.00411657,0.0123497,0.00411657
210,4049.67,0.30809,0.15556,0.00351,0.84236,0.83716,0.91954,0.85225,0.37948,0.57945,0.00506,0.0122649,0.00408829,0.0122649,0.00408829,0.0122649,0.00408829,0.0122649,0.00408829
211,4064.16,0.28675,0.16407,0.00315,0.82799,0.85273,0.91188,0.84508,0.39149,0.64056,0.00517,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
212,4078.31,0.28186,0.17173,0.00311,0.8673,0.85954,0.93542,0.87468,0.39342,0.5257,0.00514,0.0120951,0.00403171,0.0120951,0.00403171,0.0120951,0.00403171,0.0120951,0.00403171
213,4093.05,0.30054,0.16992,0.0032,0.83269,0.84972,0.91066,0.84976,0.38412,0.63294,0.00515,0.0120103,0.00400343,0.0120103,0.00400343,0.0120103,0.00400343,0.0120103,0.00400343
214,4107.77,0.29802,0.1601,0.00318,0.77741,0.86147,0.90258,0.84243,0.37982,0.76378,0.00508,0.0119254,0.00397514,0.0119254,0.00397514,0.0119254,0.00397514,0.0119254,0.00397514
215,4122.31,0.30094,0.16293,0.00318,0.85845,0.87477,0.93224,0.86977,0.38341,0.53143,0.00517,0.0118406,0.00394686,0.0118406,0.00394686,0.0118406,0.00394686,0.0118406,0.00394686
216,4136.7,0.29964,0.16919,0.00323,0.88255,0.9027,0.93639,0.87628,0.37896,0.46949,0.00501,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
217,4151.48,0.28316,0.15107,0.00299,0.81089,0.87789,0.91258,0.85814,0.38048,0.60167,0.00513,0.0116709,0.00389029,0.0116709,0.00389029,0.0116709,0.00389029,0.0116709,0.00389029
218,4166.21,0.29521,0.16684,0.00311,0.83069,0.86729,0.90357,0.85342,0.37147,0.59934,0.00501,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
219,4181,0.29022,0.15854,0.0032,0.89962,0.79763,0.91449,0.86723,0.37107,0.54271,0.00499,0.0115011,0.00383371,0.0115011,0.00383371,0.0115011,0.00383371,0.0115011,0.00383371
220,4195.36,0.29495,0.17236,0.0032,0.87553,0.81273,0.90687,0.85335,0.36938,0.57858,0.00503,0.0114163,0.00380543,0.0114163,0.00380543,0.0114163,0.00380543,0.0114163,0.00380543
221,4210.16,0.30009,0.14937,0.00318,0.77696,0.85615,0.90501,0.84922,0.37877,0.64264,0.00507,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
222,4225.15,0.29331,0.17213,0.00308,0.87747,0.82647,0.91379,0.8477,0.38693,0.58678,0.00518,0.0112466,0.00374886,0.0112466,0.00374886,0.0112466,0.00374886,0.0112466,0.00374886
223,4240.14,0.27105,0.21415,0.003,0.80071,0.88391,0.90239,0.84163,0.38493,0.6873,0.00507,0.0111617,0.00372057,0.0111617,0.00372057,0.0111617,0.00372057,0.0111617,0.00372057
224,4254.86,0.27965,0.17763,0.00299,0.86912,0.79685,0.87288,0.81886,0.39684,0.77367,0.00511,0.0110769,0.00369229,0.0110769,0.00369229,0.0110769,0.00369229,0.0110769,0.00369229
225,4269.84,0.28294,0.16819,0.00302,0.86598,0.78299,0.87741,0.82394,0.38801,0.74291,0.00517,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
226,4284.93,0.27956,0.16184,0.00323,0.88703,0.79521,0.90422,0.85045,0.3849,0.62102,0.00518,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
227,4299.98,0.27093,0.15041,0.00294,0.81441,0.88865,0.90666,0.84316,0.38622,0.57076,0.00508,0.0108223,0.00360743,0.0108223,0.00360743,0.0108223,0.00360743,0.0108223,0.00360743
228,4314.68,0.27553,0.17261,0.00297,0.89348,0.78961,0.88082,0.82899,0.37209,0.70725,0.00501,0.0107374,0.00357914,0.0107374,0.00357914,0.0107374,0.00357914,0.0107374,0.00357914
229,4330,0.27194,0.1496,0.00303,0.81591,0.82746,0.89134,0.83242,0.38211,0.65075,0.0051,0.0106526,0.00355086,0.0106526,0.00355086,0.0106526,0.00355086,0.0106526,0.00355086
230,4345.06,0.28657,0.13973,0.00321,0.89957,0.77149,0.90734,0.8405,0.39141,0.63547,0.0053,0.0105677,0.00352257,0.0105677,0.00352257,0.0105677,0.00352257,0.0105677,0.00352257
231,4361.73,0.27126,0.14927,0.00288,0.86076,0.86447,0.92568,0.86795,0.37824,0.53892,0.00522,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
232,4378.46,0.2644,0.13355,0.00293,0.8576,0.89671,0.92591,0.87054,0.38044,0.57783,0.00521,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
233,4396.22,0.26716,0.1423,0.00287,0.85217,0.87158,0.91696,0.8562,0.38478,0.57775,0.00524,0.0103131,0.00343771,0.0103131,0.00343771,0.0103131,0.00343771,0.0103131,0.00343771
234,4416.17,0.26135,0.13728,0.00285,0.8462,0.86069,0.90878,0.8611,0.36484,0.58508,0.00496,0.0102283,0.00340943,0.0102283,0.00340943,0.0102283,0.00340943,0.0102283,0.00340943
235,4436.43,0.26589,0.1507,0.00291,0.83325,0.84978,0.91227,0.86066,0.36559,0.59445,0.00494,0.0101434,0.00338114,0.0101434,0.00338114,0.0101434,0.00338114,0.0101434,0.00338114
236,4455.48,0.26775,0.15802,0.00293,0.82615,0.84093,0.90412,0.85457,0.36516,0.66364,0.00484,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
237,4475.05,0.26183,0.14886,0.00293,0.85463,0.79845,0.88736,0.83945,0.3648,0.73086,0.00497,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
238,4494.75,0.2709,0.14734,0.00284,0.85633,0.81969,0.9039,0.85303,0.36436,0.67157,0.00499,0.00988886,0.00329629,0.00988886,0.00329629,0.00988886,0.00329629,0.00988886,0.00329629
239,4513.06,0.26737,0.134,0.00295,0.81744,0.87395,0.90672,0.85763,0.35854,0.6202,0.00481,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
240,4530.64,0.27117,0.13839,0.00287,0.93249,0.78643,0.91325,0.85739,0.36413,0.60845,0.00496,0.00971914,0.00323971,0.00971914,0.00323971,0.00971914,0.00323971,0.00971914,0.00323971
241,4548.48,0.25309,0.13467,0.00284,0.88078,0.80707,0.91308,0.86469,0.36036,0.61817,0.00484,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
242,4567.04,0.27097,0.14955,0.00296,0.86899,0.7933,0.89744,0.84546,0.3637,0.69828,0.00488,0.00954943,0.00318314,0.00954943,0.00318314,0.00954943,0.00318314,0.00954943,0.00318314
243,4585.64,0.26091,0.14407,0.00295,0.84227,0.84215,0.89963,0.84542,0.36728,0.69741,0.00496,0.00946457,0.00315486,0.00946457,0.00315486,0.00946457,0.00315486,0.00946457,0.00315486
244,4603.56,0.26059,0.13197,0.00281,0.90095,0.81329,0.90108,0.8486,0.35935,0.67431,0.0048,0.00937971,0.00312657,0.00937971,0.00312657,0.00937971,0.00312657,0.00937971,0.00312657
245,4621.8,0.24566,0.13875,0.0028,0.86723,0.82963,0.89584,0.84474,0.35612,0.70613,0.00476,0.00929486,0.00309829,0.00929486,0.00309829,0.00929486,0.00309829,0.00929486,0.00309829
246,4640.29,0.25765,0.12139,0.00281,0.93033,0.81203,0.91504,0.86397,0.3584,0.58604,0.00479,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
247,4658.91,0.24353,0.11403,0.00285,0.91458,0.83778,0.92141,0.87369,0.34412,0.52813,0.00468,0.00912514,0.00304171,0.00912514,0.00304171,0.00912514,0.00304171,0.00912514,0.00304171
248,4677.13,0.24155,0.12687,0.00257,0.90747,0.87322,0.92108,0.87013,0.35696,0.53085,0.00485,0.00904029,0.00301343,0.00904029,0.00301343,0.00904029,0.00301343,0.00904029,0.00301343
249,4695.5,0.24388,0.12636,0.00253,0.87372,0.86097,0.91811,0.87144,0.35645,0.64518,0.00485,0.00895543,0.00298514,0.00895543,0.00298514,0.00895543,0.00298514,0.00895543,0.00298514
250,4714.11,0.24475,0.11565,0.00258,0.84697,0.82439,0.89082,0.83643,0.35926,0.74801,0.00476,0.00887057,0.00295686,0.00887057,0.00295686,0.00887057,0.00295686,0.00887057,0.00295686
251,4733.2,0.25057,0.13092,0.00261,0.86347,0.83015,0.89294,0.843,0.35556,0.77099,0.00486,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
252,4751.95,0.25097,0.11611,0.00265,0.86087,0.86265,0.91086,0.8684,0.34301,0.64775,0.00463,0.00870086,0.00290029,0.00870086,0.00290029,0.00870086,0.00290029,0.00870086,0.00290029
253,4769.97,0.23902,0.12041,0.00266,0.87738,0.83537,0.92477,0.88082,0.34865,0.59117,0.00476,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
254,4788.05,0.24648,0.12043,0.00255,0.93429,0.81201,0.92322,0.87157,0.35558,0.52679,0.00481,0.00853114,0.00284371,0.00853114,0.00284371,0.00853114,0.00284371,0.00853114,0.00284371
255,4806.18,0.24773,0.12968,0.00259,0.8998,0.83101,0.91595,0.86454,0.34594,0.57355,0.00464,0.00844629,0.00281543,0.00844629,0.00281543,0.00844629,0.00281543,0.00844629,0.00281543
256,4824.61,0.25195,0.13354,0.00258,0.88677,0.83531,0.91274,0.86178,0.35554,0.61891,0.0048,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
257,4842.24,0.23861,0.12486,0.00249,0.87305,0.84257,0.91551,0.86109,0.35742,0.64637,0.00489,0.00827657,0.00275886,0.00827657,0.00275886,0.00827657,0.00275886,0.00827657,0.00275886
258,4859.31,0.24534,0.13309,0.0026,0.90451,0.81316,0.92355,0.87049,0.3618,0.58951,0.00505,0.00819171,0.00273057,0.00819171,0.00273057,0.00819171,0.00273057,0.00819171,0.00273057
259,4877.21,0.23872,0.14143,0.00259,0.87833,0.85978,0.90821,0.85932,0.34656,0.57768,0.00493,0.00810686,0.00270229,0.00810686,0.00270229,0.00810686,0.00270229,0.00810686,0.00270229
260,4895.17,0.23072,0.11547,0.00247,0.90777,0.79924,0.90751,0.86481,0.33632,0.6354,0.00466,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
261,4913.79,0.23327,0.12075,0.00242,0.85441,0.81548,0.89365,0.84468,0.35608,0.7302,0.00484,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
262,4930.95,0.23852,0.12588,0.00255,0.8362,0.80185,0.8925,0.84001,0.35233,0.75475,0.00474,0.00785229,0.00261743,0.00785229,0.00261743,0.00785229,0.00261743,0.00785229,0.00261743
263,4947.1,0.21911,0.1161,0.00234,0.82419,0.82758,0.88937,0.83171,0.35824,0.73385,0.00473,0.00776743,0.00258914,0.00776743,0.00258914,0.00776743,0.00258914,0.00776743,0.00258914
264,4962.96,0.23166,0.11769,0.00251,0.85525,0.80019,0.8968,0.85227,0.35054,0.7425,0.00471,0.00768257,0.00256086,0.00768257,0.00256086,0.00768257,0.00256086,0.00768257,0.00256086
265,4979.32,0.22559,0.11187,0.00242,0.84849,0.80069,0.90015,0.84955,0.35526,0.70898,0.0048,0.00759771,0.00253257,0.00759771,0.00253257,0.00759771,0.00253257,0.00759771,0.00253257
