epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
181;8391,28;0,5413;0,39075;0,00675;0,80581;0,86818;0,92059;0,79669;0,64167;0,56112;0,00863;0,00490857;0,00490857;0,00490857
182;8452,95;0,52168;0,33276;0,00648;0,86186;0,82111;0,90382;0,79313;0,62481;0,64281;0,00848;0,00488029;0,00488029;0,00488029
183;8481,38;0,51469;0,36939;0,00626;0,89282;0,77901;0,91208;0,78725;0,65891;0,65273;0,00884;0,004852;0,004852;0,004852
184;8523,98;0,51622;0,38204;0,0065;0,78807;0,90449;0,90553;0,78711;0,62989;0,58659;0,00834;0,00482371;0,00482371;0,00482371
185;8575,22;0,51995;0,38076;0,00638;0,82708;0,82782;0,87653;0,7633;0,6583;0,639;0,00896;0,00479543;0,00479543;0,00479543
186;8601,44;0,50273;0,34516;0,00625;0,81436;0,86859;0,91593;0,77816;0,69184;0,61084;0,00942;0,00476714;0,00476714;0,00476714
187;8643,51;0,50105;0,38378;0,00616;0,84484;0,8308;0,90083;0,77529;0,65372;0,59131;0,00888;0,00473886;0,00473886;0,00473886
188;8705,28;0,51516;0,32219;0,00644;0,87919;0,87144;0,94034;0,81291;0,65512;0,52314;0,00873;0,00471057;0,00471057;0,00471057
189;8731,43;0,50873;0,36775;0,00631;0,94556;0,81784;0,94876;0,8279;0,63242;0,47628;0,0086;0,00468229;0,00468229;0,00468229
190;8766,81;0,48962;0,31307;0,00634;0,92901;0,85131;0,94838;0,82243;0,6441;0,42767;0,00859;0,004654;0,004654;0,004654
191;8814,91;0,48876;0,32003;0,00628;0,9319;0,87767;0,9601;0,83388;0,63135;0,42635;0,00852;0,00462571;0,00462571;0,00462571
192;8863,33;0,47892;0,32071;0,00597;0,94227;0,82245;0,95032;0,82559;0,62268;0,42534;0,00846;0,00459743;0,00459743;0,00459743
193;8904,22;0,51203;0,35803;0,00643;0,92901;0,89419;0,95279;0,83119;0,62808;0,39942;0,00869;0,00456914;0,00456914;0,00456914
194;8949,65;0,49411;0,3096;0,00628;0,89853;0,88911;0,94796;0,83031;0,6357;0,40885;0,00863;0,00454086;0,00454086;0,00454086
195;9016,54;0,47795;0,28733;0,00597;0,93521;0,8843;0,94521;0,82138;0,65307;0,45404;0,00869;0,00451257;0,00451257;0,00451257
196;9069,06;0,45767;0,28352;0,00548;0,90449;0,87216;0,94218;0,82055;0,66202;0,48726;0,00886;0,00448429;0,00448429;0,00448429
197;9120,71;0,48508;0,30236;0,00586;0,86543;0,84139;0,92636;0,81643;0,6208;0,52755;0,00847;0,004456;0,004456;0,004456
198;9168,9;0,49286;0,31146;0,00599;0,92669;0,75104;0,91479;0,79103;0,65047;0,53542;0,00885;0,00442771;0,00442771;0,00442771
199;9204,57;0,48247;0,31408;0,00591;0,90283;0,87961;0,93884;0,82802;0,60637;0,51345;0,00813;0,00439943;0,00439943;0,00439943
200;9240,37;0,46732;0,3031;0,00587;0,907;0,81438;0,94249;0,82874;0,5955;0,53954;0,00805;0,00437114;0,00437114;0,00437114
201;9288,3;0,45795;0,29751;0,00572;0,85036;0,85827;0,93312;0,82198;0,60349;0,5075;0,00797;0,00434286;0,00434286;0,00434286
202;9320,88;0,45992;0,29384;0,00606;0,84975;0,9008;0,93274;0,82284;0,61597;0,48576;0,00813;0,00431457;0,00431457;0,00431457
203;9387,63;0,49659;0,33238;0,00639;0,84085;0,90799;0,93129;0,81096;0,63082;0,48723;0,0085;0,00428629;0,00428629;0,00428629
204;9457,62;0,4893;0,3148;0,00607;0,93921;0,82568;0,93777;0,82409;0,62435;0,52147;0,00853;0,004258;0,004258;0,004258
205;9496,51;0,47194;0,31284;0,00581;0,90489;0,81478;0,93195;0,82067;0,6011;0,55995;0,00809;0,00422971;0,00422971;0,00422971
206;9547,67;0,43431;0,27521;0,00547;0,89671;0,80816;0,92279;0,81449;0,62052;0,56644;0,00826;0,00420143;0,00420143;0,00420143
207;9583,97;0,45458;0,2751;0,00538;0,87542;0,821;0,92057;0,81047;0,62139;0,55958;0,00819;0,00417314;0,00417314;0,00417314
208;9617,19;0,45497;0,27601;0,00579;0,92793;0,8431;0,94473;0,83839;0,6136;0,45813;0,0082;0,00414486;0,00414486;0,00414486
209;9664,97;0,4563;0,29785;0,00566;0,88639;0,87849;0,94903;0,83272;0,6375;0,48173;0,0086;0,00411657;0,00411657;0,00411657
210;9711,07;0,45929;0,29551;0,00591;0,85437;0,83348;0,91598;0,80834;0,63396;0,59489;0,00851;0,00408829;0,00408829;0,00408829
211;9752,8;0,46574;0,30483;0,00612;0,91436;0,80325;0,94249;0,83035;0,59038;0,52008;0,00798;0,00406;0,00406;0,00406
212;9821,59;0,45387;0,28755;0,00561;0,91236;0,7816;0,91551;0,80648;0,6249;0,60386;0,0084;0,00403171;0,00403171;0,00403171
213;9890,44;0,43811;0,31285;0,00557;0,81825;0,85161;0,91248;0,81225;0,59221;0,58787;0,00796;0,00400343;0,00400343;0,00400343
214;9924,49;0,46029;0,29039;0,00592;0,83831;0,85414;0,92584;0,81356;0,63602;0,54911;0,00862;0,00397514;0,00397514;0,00397514
215;9975,55;0,46921;0,29718;0,00574;0,90575;0,8077;0,91492;0,80579;0,60654;0,59942;0,00814;0,00394686;0,00394686;0,00394686
216;10028,5;0,42368;0,29505;0,00519;0,92274;0,86136;0,94328;0,83897;0,59807;0,48214;0,00798;0,00391857;0,00391857;0,00391857
217;10069,8;0,46181;0,30608;0,00565;0,92417;0,85848;0,94392;0,82927;0,63655;0,49585;0,00857;0,00389029;0,00389029;0,00389029
218;10116,1;0,44772;0,27751;0,00558;0,88661;0,8713;0,94081;0,82383;0,64337;0,54064;0,00868;0,003862;0,003862;0,003862
219;10157,9;0,42746;0,24887;0,00557;0,88537;0,85378;0,94171;0,81779;0,62759;0,51741;0,00851;0,00383371;0,00383371;0,00383371
220;10189,2;0,43669;0,27267;0,00559;0,9016;0,86404;0,94437;0,82533;0,62044;0,50592;0,00856;0,00380543;0,00380543;0,00380543
221;10241,9;0,43155;0,28215;0,0055;0,84028;0,87028;0,94016;0,83275;0,60888;0,54617;0,00823;0,00377714;0,00377714;0,00377714
222;10287,2;0,43194;0,26461;0,00546;0,9309;0,81213;0,93847;0,83574;0,58844;0,51523;0,00782;0,00374886;0,00374886;0,00374886
223;10312,8;0,42057;0,24628;0,00543;0,89898;0,87909;0,95264;0,83978;0,59164;0,41913;0,0079;0,00372057;0,00372057;0,00372057
224;10344,5;0,42953;0,26371;0,00532;0,89701;0,88458;0,94815;0,84384;0,60639;0,47842;0,00826;0,00369229;0,00369229;0,00369229
225;10387,2;0,42619;0,26697;0,00516;0,87762;0,88251;0,94285;0,83326;0,6024;0,50079;0,00806;0,003664;0,003664;0,003664
226;10432,3;0,44666;0,26877;0,00543;0,91945;0,82193;0,94068;0,82982;0,61998;0,50943;0,00827;0,00363571;0,00363571;0,00363571
227;10499;0,43273;0,28232;0,00555;0,93077;0,81075;0,92204;0,82166;0,59262;0,55684;0,00815;0,00360743;0,00360743;0,00360743
228;10565,9;0,4374;0,29007;0,00543;0,88653;0,84691;0,92887;0,83344;0,59162;0,52421;0,00815;0,00357914;0,00357914;0,00357914
229;10620,6;0,42098;0,25089;0,00546;0,94311;0,84158;0,92618;0,83087;0,59726;27,764;0,00826;0,00355086;0,00355086;0,00355086
230;10646,8;0,43176;0,26482;0,00549;0,96543;0,82669;0,94613;0,83932;0,59916;0,43939;0,00808;0,00352257;0,00352257;0,00352257
231;10697,8;0,40821;0,23894;0,00486;0,84547;0,88941;0,93247;0,82792;0,5935;0,53092;0,00796;0,00349429;0,00349429;0,00349429
232;10749,3;0,42768;0,26251;0,0052;0,8772;0,89589;0,9452;0,83309;0,58968;0,51169;0,00783;0,003466;0,003466;0,003466
233;10785,9;0,41414;0,27075;0,00509;0,86793;0,87035;0,92972;0,83139;0,58442;0,50812;0,00784;0,00343771;0,00343771;0,00343771
234;10818,4;0,39641;0,24795;0,00503;0,83307;0,8486;0,91367;0,81945;0,57444;0,53574;0,00797;0,00340943;0,00340943;0,00340943
235;10885,1;0,43557;0,2696;0,00549;0,83289;0,8641;0,92502;0,825;0,60578;0,54259;0,00833;0,00338114;0,00338114;0,00338114
236;10955;0,42177;0,25757;0,00512;0,85349;0,90488;0,94562;0,83337;0,615;0,49516;0,00827;0,00335286;0,00335286;0,00335286
237;10991;0,41595;0,27583;0,00506;0,93818;0,80528;0,93474;0,82447;0,58629;0,51319;0,00781;0,00332457;0,00332457;0,00332457
238;11023,6;0,40224;0,24442;0,00505;0,92771;0,78361;0,92326;0,81506;0,57803;0,53985;0,0076;0,00329629;0,00329629;0,00329629
239;11075,1;0,41606;0,23268;0,00508;0,92898;0,83274;0,93841;0,83431;0,57787;0,47365;0,00764;0,003268;0,003268;0,003268
240;11104,5;0,41309;0,24544;0,00524;0,88886;0,84379;0,92616;0,82896;0,59529;0,54845;0,00797;0,00323971;0,00323971;0,00323971
241;11146,8;0,39835;0,2515;0,00485;0,86827;0,83427;0,93345;0,83819;0,61513;0,56164;0,00809;0,00321143;0,00321143;0,00321143
242;11183,1;0,40125;0,23854;0,00492;0,83227;0,84399;0,91428;0,80709;0,61024;0,59955;0,0082;0,00318314;0,00318314;0,00318314
243;11226,5;0,40578;0,26393;0,00527;0,88441;0,81262;0,9225;0,8161;0,60231;0,57832;0,00802;0,00315486;0,00315486;0,00315486
244;11256,8;0,38788;0,24573;0,00499;0,89466;0,85758;0,92317;0,82149;0,60609;0,50365;0,00813;0,00312657;0,00312657;0,00312657
245;11312,1;0,41958;0,27195;0,00529;0,88407;0,88194;0,93289;0,83808;0,57214;0,49009;0,00769;0,00309829;0,00309829;0,00309829
246;11364,7;0,4057;0,23423;0,00509;0,85789;0,88671;0,93982;0,84098;0,57188;0,52916;0,00766;0,00307;0,00307;0,00307
247;11414,7;0,44405;0,27112;0,00559;0,85905;0,8788;0,93323;0,81895;0,6018;0,48557;0,00801;0,00304171;0,00304171;0,00304171
248;11450,4;0,41371;0,23333;0,00517;0,87425;0,88142;0,94534;0,8348;0,61675;0,46045;0,00825;0,00301343;0,00301343;0,00301343
249;11500,2;0,41177;0,21459;0,00511;0,83974;0,89596;0,92796;0,82949;0,61096;0,51178;0,00819;0,00298514;0,00298514;0,00298514
250;11548,9;0,38028;0,21677;0,00473;0,89332;0,87262;0,93347;0,83231;0,59691;0,49946;0,00808;0,00295686;0,00295686;0,00295686
251;11617,4;0,38828;0,25061;0,00451;0,87435;0,86332;0,92097;0,8207;0,57783;0,51411;0,00784;0,00292857;0,00292857;0,00292857
252;11681,9;0,37324;0,21984;0,00466;0,89335;0,82791;0,92287;0,82122;0,5814;0,52173;0,0079;0,00290029;0,00290029;0,00290029
253;11717,6;0,36781;0,21207;0,00477;0,93971;0,81458;0,93705;0,83132;0,57159;0,47639;0,00775;0,002872;0,002872;0,002872
254;11774,2;0,36448;0,20487;0,00446;0,88935;0,89218;0,94182;0,83819;0,58091;0,43128;0,00784;0,00284371;0,00284371;0,00284371
255;11809,3;0,36471;0,21128;0,00451;0,88286;0,91152;0,94654;0,85247;0,5633;0,42344;0,00759;0,00281543;0,00281543;0,00281543
256;11840,7;0,37764;0,24731;0,00472;0,86401;0,90217;0,94381;0,83064;0,59505;0,43802;0,00812;0,00278714;0,00278714;0,00278714
257;11891,3;0,38222;0,21261;0,00457;0,88966;0,85641;0,93085;0,83001;0,58463;0,51372;0,00781;0,00275886;0,00275886;0,00275886
258;11941,7;0,37726;0,20644;0,00461;0,84267;0,86354;0,92703;0,82086;0,59701;0,4907;0,00778;0,00273057;0,00273057;0,00273057
259;12010,3;0,40349;0,22391;0,00498;0,91146;0,82657;0,94204;0,83066;0,59494;0,47164;0,00788;0,00270229;0,00270229;0,00270229
260;12082;0,38168;0,2549;0,00489;0,85434;0,90561;0,9382;0,82479;0,58678;0,49989;0,00785;0,002674;0,002674;0,002674
261;12117,3;0,38888;0,23818;0,00478;0,89969;0,87617;0,94589;0,83705;0,58683;0,48424;0,00787;0,00264571;0,00264571;0,00264571
262;12175,3;0,36484;0,22808;0,00471;0,87458;0,88573;0,94702;0,84464;0,57622;0,47491;0,00771;0,00261743;0,00261743;0,00261743
263;12228,8;0,38892;0,23982;0,00487;0,89928;0,88043;0,95071;0,84352;0,58008;0,47821;0,00775;0,00258914;0,00258914;0,00258914
264;12261,8;0,38992;0,22759;0,0046;0,869;0,88558;0,938;0,83155;0,60581;0,58003;0,00813;0,00256086;0,00256086;0,00256086
265;12302,5;0,39757;0,26876;0,00464;0,89404;0,83896;0,93404;0,83991;0,6034;0,58053;0,00799;0,00253257;0,00253257;0,00253257
266;12347,7;0,3752;0,22757;0,00469;0,89119;0,90748;0,93864;0,83122;0,6019;0,53739;0,00795;0,00250429;0,00250429;0,00250429
267;12392,8;0,35528;0,20234;0,00458;0,90426;0,90093;0,93792;0,83039;0,59369;0,54839;0,00781;0,002476;0,002476;0,002476
268;12423,1;0,37051;0,20065;0,00468;0,89992;0,86979;0,93434;0,82863;0,58381;0,54755;0,00783;0,00244771;0,00244771;0,00244771
269;12510,8;0,35494;0,18961;0,00417;0,87611;0,88103;0,93032;0,82518;0,57283;0,55523;0,00759;0,00241943;0,00241943;0,00241943
270;12564,2;0,3808;0,21414;0,0045;0,90984;0,89273;0,93958;0,83589;0,54441;0,55165;0,00719;0,00239114;0,00239114;0,00239114
271;12614,6;0,36824;0,20015;0,0049;0,8927;0,88085;0,93866;0,82789;0,56764;0,53455;0,00742;0,00236286;0,00236286;0,00236286
272;12659,9;0,36111;0,20013;0,0047;0,87586;0,85817;0,92846;0,81987;0,58823;0,58076;0,0078;0,00233457;0,00233457;0,00233457
273;12698,6;0,36434;0,20521;0,00441;0,86859;0,87191;0,92194;0,81009;0,60382;0,60566;0,00813;0,00230629;0,00230629;0,00230629
274;12737,5;0,35302;0,19099;0,00428;0,87361;0,87683;0,92241;0,82466;0,57168;0,58225;0,00772;0,002278;0,002278;0,002278
275;12782,8;0,36831;0,19956;0,00447;0,86953;0,86921;0,9321;0,8367;0,56122;0,53312;0,00753;0,00224971;0,00224971;0,00224971
276;12844,6;0,3575;0,20283;0,00426;0,89968;0,85058;0,93778;0,83348;0,58015;0,52372;0,00771;0,00222143;0,00222143;0,00222143
277;12878,5;0,36629;0,19166;0,00438;0,90092;0,84818;0,9447;0,83859;0,56471;0,50991;0,00745;0,00219314;0,00219314;0,00219314
278;12923,4;0,36531;0,19886;0,00439;0,91099;0,82959;0,92696;0,83192;0,57286;0,58566;0,00769;0,00216486;0,00216486;0,00216486
279;12964,5;0,36352;0,20085;0,0044;0,90339;0,86835;0,9312;0,83626;0,5725;0,57086;0,00765;0,00213657;0,00213657;0,00213657
280;13015,2;0,34953;0,19439;0,00441;0,91079;0,83571;0,93245;0,83382;0,575;0,53442;0,00759;0,00210829;0,00210829;0,00210829
281;13044,9;0,34333;0,17926;0,00439;0,87065;0,89259;0,93748;0,83236;0,57309;0,51207;0,00754;0,00208;0,00208;0,00208
282;13084,1;0,34081;0,18115;0,00419;0,89284;0,88045;0,93068;0,83367;0,56482;0,52119;0,00737;0,00205171;0,00205171;0,00205171
283;13129,5;0,34446;0,19036;0,0042;0,91343;0,82487;0,93174;0,84049;0,55785;0,55042;0,00732;0,00202343;0,00202343;0,00202343
284;13188,9;0,33918;0,18045;0,00415;0,95175;0,81238;0,93709;0,84583;0,55916;0,52463;0,00742;0,00199514;0,00199514;0,00199514
285;13221;0,35494;0,18188;0,00441;0,93036;0,84;0,94209;0,8499;0,5633;0,49144;0,00754;0,00196686;0,00196686;0,00196686
286;13264,9;0,32822;0,19292;0,00398;0,86231;0,8937;0,93747;0,84783;0,56854;0,51522;0,00756;0,00193857;0,00193857;0,00193857
287;13314,8;0,35572;0,17111;0,00434;0,83992;0,90951;0,93483;0,84105;0,55637;0,52987;0,00741;0,00191029;0,00191029;0,00191029
288;13344,5;0,34617;0,19296;0,00445;0,84411;0,89728;0,93273;0,83665;0,55972;0,52528;0,0074;0,001882;0,001882;0,001882
289;13384;0,34991;0,18769;0,00441;0,8953;0,85611;0,94005;0,84685;0,57843;0,51993;0,00778;0,00185371;0,00185371;0,00185371
290;13437,9;0,32494;0,18115;0,00408;0,88726;0,88725;0,94365;0,8525;0,57016;0,49683;0,00768;0,00182543;0,00182543;0,00182543
291;13506,8;0,34191;0,19775;0,00424;0,92133;0,8555;0,9457;0,85681;0,5685;0,46582;0,00763;0,00179714;0,00179714;0,00179714
292;13578,3;0,33298;0,17996;0,00419;0,90003;0,86896;0,94346;0,85862;0,56608;0,46787;0,0076;0,00176886;0,00176886;0,00176886
293;13620,3;0,33786;0,18202;0,00409;0,93281;0,838;0,94584;0,8476;0,56529;0,49736;0,00758;0,00174057;0,00174057;0,00174057
294;13673,9;0,34139;0,19077;0,00434;0,93422;0,82448;0,9385;0,84406;0,56461;0,53969;0,00752;0,00171229;0,00171229;0,00171229
295;13724,3;0,33257;0,21457;0,00418;0,91633;0,83762;0,94347;0,8399;0,57546;0,55271;0,00764;0,001684;0,001684;0,001684
296;13774,9;0,31344;0,17268;0,00379;0,87373;0,87871;0,94804;0,84389;0,57793;0,54839;0,00772;0,00165571;0,00165571;0,00165571
297;13825,3;0,32237;0,18814;0,00404;0,88871;0,88111;0,94923;0,8457;0,58205;0,52052;0,00777;0,00162743;0,00162743;0,00162743
298;13875,8;0,34589;0,18016;0,00439;0,91261;0,86884;0,93885;0,84268;0,5635;0,52478;0,0076;0,00159914;0,00159914;0,00159914
299;13944,8;0,33479;0,17685;0,00412;0,92122;0,84999;0,94249;0,84967;0,56856;0,52152;0,00754;0,00157086;0,00157086;0,00157086
300;14001,4;0,32851;0,17923;0,00396;0,8762;0,87572;0,94332;0,85336;0,56563;0,52926;0,00755;0,00154257;0,00154257;0,00154257
301;14040,8;0,3389;0,20181;0,0042;0,90389;0,86054;0,94786;0,85334;0,57543;0,51641;0,00768;0,00151429;0,00151429;0,00151429
302;14091,4;0,32721;0,19916;0,00419;0,94598;0,84152;0,94783;0,85342;0,5719;0,52276;0,00762;0,001486;0,001486;0,001486
303;14146,3;0,321;0,16871;0,00387;0,93309;0,85432;0,94715;0,85146;0,57356;0,51065;0,00768;0,00145771;0,00145771;0,00145771
304;14196,7;0,32829;0,17217;0,00408;0,94843;0,85109;0,94665;0,84767;0,57069;0,4984;0,00763;0,00142943;0,00142943;0,00142943
305;14234,9;0,32362;0,18115;0,00391;0,90882;0,87025;0,94011;0,84393;0,57692;0,53291;0,00777;0,00140114;0,00140114;0,00140114
306;14286;0,33393;0,165;0,00391;0,90928;0,86905;0,94658;0,84993;0,5756;0,48565;0,00775;0,00137286;0,00137286;0,00137286
307;14331,2;0,32523;0,1711;0,00396;0,89991;0,88104;0,94771;0,85327;0,57419;0,49058;0,00772;0,00134457;0,00134457;0,00134457
308;14387,9;0,31866;0,17256;0,00395;0,87361;0,89459;0,94446;0,85025;0,57967;0,48135;0,00781;0,00131629;0,00131629;0,00131629
309;14427,5;0,32055;0,16459;0,00405;0,85243;0,90715;0,94261;0,84699;0,57394;0,55325;0,00782;0,001288;0,001288;0,001288
310;14466,5;0,30568;0,14498;0,00387;0,86276;0,87128;0,94036;0,84353;0,57762;0,5871;0,00774;0,00125971;0,00125971;0,00125971
311;14505,5;0,33523;0,17398;0,00433;0,87904;0,87192;0,94065;0,84801;0,57106;0,55231;0,00758;0,00123143;0,00123143;0,00123143
312;14553,8;0,32011;0,1697;0,00386;0,89837;0,86697;0,93603;0,83944;0,57164;0,57383;0,00757;0,00120314;0,00120314;0,00120314
313;14592,3;0,30549;0,14266;0,00357;0,8897;0,86954;0,92875;0,83761;0,5681;0,56896;0,00754;0,00117486;0,00117486;0,00117486
314;14638;0,32349;0,17222;0,00413;0,86171;0,8929;0,93688;0,84927;0,57447;0,57453;0,0077;0,00114657;0,00114657;0,00114657
315;14683,1;0,32028;0,16606;0,00399;0,90144;0,87078;0,9401;0,84526;0,57064;0,51853;0,00765;0,00111829;0,00111829;0,00111829
316;14713,4;0,32769;0,17349;0,00408;0,9161;0,87262;0,94586;0,8528;0,5681;0,49499;0,00758;0,00109;0,00109;0,00109
317;14795,9;0,30755;0,15646;0,00402;0,92782;0,8716;0,94339;0,85026;0,55207;0,50607;0,00745;0,00106171;0,00106171;0,00106171
318;14849,8;0,31071;0,17587;0,00374;0,90705;0,86564;0,94238;0,84873;0,55317;0,53227;0,00745;0,00103343;0,00103343;0,00103343
319;14880,3;0,32929;0,17885;0,00417;0,91257;0,86002;0,93818;0,84725;0,55972;0,54353;0,0075;0,00100514;0,00100514;0,00100514
320;14922,4;0,30248;0,15372;0,0037;0,90263;0,86736;0,93576;0,84683;0,55634;0,51972;0,00757;0,000976857;0,000976857;0,000976857
321;14971,1;0,31253;0,15954;0,00376;0,89738;0,86862;0,93428;0,84673;0,55417;0,53165;0,00748;0,000948571;0,000948571;0,000948571
322;15011,6;0,31403;0,16407;0,00376;0,88034;0,86637;0,93091;0,83716;0,55894;0,51556;0,00754;0,000920286;0,000920286;0,000920286
323;15080,9;0,32826;0,18474;0,00397;0,86978;0,87901;0,93729;0,83981;0,56157;0,46579;0,0076;0,000892;0,000892;0,000892
324;15169,1;0,32972;0,18492;0,0039;0,86469;0,87919;0,93262;0,8428;0,5727;0,48425;0,00776;0,000863714;0,000863714;0,000863714
325;15242,7;0,31614;0,17458;0,00371;0,89845;0,86744;0,93521;0,8399;0,55668;0,46917;0,00759;0,000835429;0,000835429;0,000835429
326;15306,1;0,3058;0,16318;0,0038;0,9011;0,87887;0,93841;0,84223;0,56725;0,52173;0,00765;0,000807143;0,000807143;0,000807143
327;15364,3;0,29802;0,16684;0,00373;0,93006;0,86008;0,93931;0,84456;0,55747;0,5011;0,0075;0,000778857;0,000778857;0,000778857
328;15418,1;0,30755;0,15681;0,00395;0,92344;0,8794;0,9409;0,83926;0,56402;0,48934;0,0076;0,000750571;0,000750571;0,000750571
329;15464,9;0,31184;0,18105;0,00376;0,92089;0,87489;0,94314;0,84228;0,55937;0,50182;0,00749;0,000722286;0,000722286;0,000722286
330;15496,3;0,31688;0,18013;0,00375;0,91433;0,87938;0,94637;0,85099;0,55831;0,51079;0,00746;0,000694;0,000694;0,000694
331;15541,4;0,29484;0,15065;0,00372;0,89653;0,88513;0,94729;0,85303;0,56096;0,51113;0,0075;0,000665714;0,000665714;0,000665714
332;15597,6;0,29617;0,15557;0,00373;0,89648;0,88266;0,94654;0,85634;0,55725;0,50447;0,00745;0,000637429;0,000637429;0,000637429
333;15629;0,31337;0,17941;0,00372;0,8765;0,89376;0,94423;0,85212;0,56089;0,52093;0,00747;0,000609143;0,000609143;0,000609143
334;15658,7;0,30501;0,15871;0,00365;0,90757;0,86868;0,94353;0,8486;0,55931;0,5053;0,00747;0,000580857;0,000580857;0,000580857
335;15712,7;0,29766;0,14994;0,00355;0,87021;0,88671;0,93923;0,8447;0,56141;0,52053;0,00748;0,000552571;0,000552571;0,000552571
336;15766,2;0,30198;0,15862;0,00369;0,90747;0,86468;0,94256;0,85017;0,55191;0,51539;0,00731;0,000524286;0,000524286;0,000524286
337;15796;0,30272;0,16124;0,00381;0,91548;0,87166;0,94549;0,84784;0,55217;0,44727;0,00742;0,000496;0,000496;0,000496
338;15831,5;0,30504;0,16036;0,00359;0,9072;0,87821;0,94231;0,8464;0,5469;0,45378;0,00739;0,000467714;0,000467714;0,000467714
339;15876,5;0,28186;0,14481;0,00357;0,90635;0,8596;0,94032;0,85028;0,5434;0,45766;0,00732;0,000439429;0,000439429;0,000439429
340;15940,2;0,29946;0,14888;0,00384;0,89439;0,8843;0,94359;0,84801;0,54863;0,45455;0,00738;0,000411143;0,000411143;0,000411143
341;15989,2;0,29379;0,14216;0,00352;0,8926;0,86821;0,94174;0,84645;0,55436;0,46545;0,00746;0,000382857;0,000382857;0,000382857
342;16027,7;0,28508;0,13755;0,00343;0,89879;0,86547;0,94161;0,8471;0,55285;0,46754;0,00741;0,000354571;0,000354571;0,000354571
