epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
132;2583,02;0,44317;0,52819;0,91898;0,76021;0,8064;0,8219;0,73102;0,49552;0,7891;0,92988;0,00035155;0,00035155;0,00035155
133;2601,54;0,43861;0,51495;0,89973;0,75856;0,81743;0,84798;0,75221;0,49239;0,71603;0,9237;0,0003466;0,0003466;0,0003466
134;2620,17;0,44319;0,52371;0,90805;0,79294;0,79344;0,84247;0,74922;0,50163;0,75084;0,93026;0,00034165;0,00034165;0,00034165
135;2638,82;0,46387;0,55047;0,92171;0,83284;0,75167;0,8441;0,75099;0,50219;0,75189;0,91834;0,0003367;0,0003367;0,0003367
136;2657,43;0,45222;0,52706;0,90539;0,77063;0,79558;0,82596;0,745;0,48419;0,82655;0,91981;0,00033175;0,00033175;0,00033175
137;2676,25;0,45081;0,56228;0,91972;0,80627;0,84322;0,85163;0,76187;0,4908;0,70122;0,92279;0,0003268;0,0003268;0,0003268
138;2694,82;0,45376;0,54925;0,90999;0,83434;0,79618;0,86467;0,78435;0,47219;0,6477;0,91805;0,00032185;0,00032185;0,00032185
139;2713,45;0,44978;0,54791;0,91683;0,77034;0,82825;0,85369;0,76846;0,47279;0,70877;0,91378;0,0003169;0,0003169;0,0003169
140;2732,06;0,44241;0,5304;0,90983;0,73861;0,85455;0,81841;0,73164;0,47259;0,81392;0,91244;0,00031195;0,00031195;0,00031195
141;2750,71;0,43701;0,52639;0,90434;0,7473;0,86497;0,83697;0,73883;0,49172;0,75848;0,93213;0,000307;0,000307;0,000307
142;2769,38;0,42935;0,49135;0,90336;0,81181;0,8184;0,85881;0,75834;0,48144;0,70233;0,91791;0,00030205;0,00030205;0,00030205
143;2788,05;0,43979;0,51857;0,9111;0,83341;0,80798;0,84295;0,75132;0,48884;0,69922;0,91141;0,0002971;0,0002971;0,0002971
144;2806,71;0,42631;0,5061;0,909;0,78966;0,87317;0,83513;0,74116;0,49032;0,71408;0,91502;0,00029215;0,00029215;0,00029215
145;2825,41;0,42366;0,50505;0,89696;0,83972;0,867;0,85784;0,769;0,46861;0,68004;0,91051;0,0002872;0,0002872;0,0002872
146;2843,97;0,40666;0,46975;0,88971;0,82386;0,84015;0,8735;0,78493;0,4758;0,65741;0,91142;0,00028225;0,00028225;0,00028225
147;2862,59;0,42542;0,48751;0,90878;0,85796;0,76865;0,85727;0,77076;0,45768;0,7169;0,90084;0,0002773;0,0002773;0,0002773
148;2881,2;0,44472;0,50765;0,91889;0,77653;0,81055;0,82176;0,74298;0,48244;0,82879;0,91074;0,00027235;0,00027235;0,00027235
149;2899,81;0,42508;0,509;0,90553;0,80277;0,84298;0,84865;0,75685;0,49568;0,71746;0,91582;0,0002674;0,0002674;0,0002674
150;2918,38;0,4158;0,48506;0,89582;0,79212;0,83118;0,84848;0,75155;0,47923;0,72055;0,90738;0,00026245;0,00026245;0,00026245
151;2936,95;0,39778;0,49445;0,89205;0,84084;0,75532;0,84071;0,74727;0,47803;0,72829;0,91252;0,0002575;0,0002575;0,0002575
152;2955,53;0,42012;0,49154;0,89786;0,77238;0,80946;0,83517;0,74566;0,48276;0,73985;0,9116;0,00025255;0,00025255;0,00025255
153;2974,22;0,42841;0,49469;0,90484;0,70424;0,83917;0,82534;0,74306;0,46357;0,77528;0,90161;0,0002476;0,0002476;0,0002476
154;2992,85;0,4115;0,47461;0,90001;0,74085;0,80643;0,81889;0,73387;0,46957;0,79615;0,91078;0,00024265;0,00024265;0,00024265
155;3011,5;0,41812;0,48719;0,90095;0,71174;0,8666;0,82246;0,73936;0,47498;0,77132;0,91354;0,0002377;0,0002377;0,0002377
156;3030,22;0,40546;0,46688;0,88986;0,83105;0,76533;0,8391;0,7457;0,47687;0,7105;0,91115;0,00023275;0,00023275;0,00023275
157;3048,74;0,39924;0,44502;0,89245;0,76767;0,83855;0,84682;0,75311;0,4755;0,70643;0,91259;0,0002278;0,0002278;0,0002278
158;3067,27;0,40676;0,47574;0,89061;0,81593;0,81891;0,85017;0,75673;0,47046;0,72224;0,91054;0,00022285;0,00022285;0,00022285
159;3085,88;0,42326;0,47312;0,90344;0,75488;0,83943;0,83474;0,74642;0,48286;0,78789;0,91896;0,0002179;0,0002179;0,0002179
160;3104,57;0,39943;0,44792;0,88509;0,77273;0,86548;0,84265;0,74825;0,47713;0,72109;0,91984;0,00021295;0,00021295;0,00021295
161;3123,21;0,43821;0,50186;0,90547;0,82277;0,84252;0,8576;0,7678;0,47617;0,64343;0,92383;0,000208;0,000208;0,000208
162;3141,94;0,42529;0,4897;0,90314;0,77021;0,85692;0,8538;0,76949;0,47288;0,65609;0,91661;0,00020305;0,00020305;0,00020305
163;3160,74;0,40567;0,45466;0,88704;0,79066;0,79643;0,84984;0,753;0,48408;0,71969;0,91923;0,0001981;0,0001981;0,0001981
164;3179,4;0,4048;0,47335;0,89306;0,80755;0,8416;0,83757;0,74573;0,48021;0,72932;0,91558;0,00019315;0,00019315;0,00019315
165;3198,07;0,4028;0,46827;0,89979;0,80192;0,83026;0,83573;0,74823;0,47908;0,70303;0,91381;0,0001882;0,0001882;0,0001882
166;3216,92;0,41193;0,48768;0,89655;0,7653;0,85661;0,84089;0,75653;0,47586;0,66459;0,91171;0,00018325;0,00018325;0,00018325
167;3235,62;0,39967;0,4473;0,89355;0,8028;0,81794;0,8402;0,75254;0,46988;0,69792;0,90925;0,0001783;0,0001783;0,0001783
168;3254,24;0,40344;0,46071;0,89877;0,81247;0,79346;0,83002;0,74828;0,46911;0,74337;0,90951;0,00017335;0,00017335;0,00017335
169;3272,92;0,39518;0,45332;0,89921;0,78597;0,78686;0,83693;0,75064;0,47708;0,75748;0,92004;0,0001684;0,0001684;0,0001684
170;3292,74;0,39641;0,45274;0,89586;0,79404;0,80273;0,85857;0,76893;0,48034;0,67248;0,92345;0,00016345;0,00016345;0,00016345
171;3312,04;0,39136;0,45213;0,89084;0,78504;0,84232;0,86722;0,77764;0,48131;0,65125;0,92055;0,0001585;0,0001585;0,0001585
172;3330,7;0,39235;0,43863;0,89338;0,79317;0,83992;0,866;0,77515;0,48634;0,66167;0,92017;0,00015355;0,00015355;0,00015355
173;3349,37;0,38113;0,4318;0,87973;0,82168;0,81691;0,85526;0,76793;0,48711;0,68863;0,92351;0,0001486;0,0001486;0,0001486
174;3368,04;0,38729;0,44107;0,88691;0,79958;0,82375;0,84717;0,75555;0,48371;0,71413;0,92174;0,00014365;0,00014365;0,00014365
175;3386,69;0,37363;0,42182;0,88367;0,80241;0,79917;0,84189;0,75802;0,48544;0,72351;0,92684;0,0001387;0,0001387;0,0001387
176;3405,32;0,38513;0,44343;0,88933;0,77302;0,82364;0,82866;0,74533;0,48396;0,7279;0,93183;0,00013375;0,00013375;0,00013375
177;3425,87;0,39286;0,43476;0,89984;0,7708;0,82832;0,83007;0,7425;0,48556;0,72842;0,93555;0,0001288;0,0001288;0,0001288
178;3447,86;0,3932;0,43809;0,89846;0,77748;0,82186;0,83119;0,74894;0,47944;0,70263;0,93366;0,00012385;0,00012385;0,00012385
179;3467,11;0,38931;0,44689;0,8955;0,79161;0,80504;0,83985;0,75749;0,47781;0,72013;0,93189;0,0001189;0,0001189;0,0001189
180;3494;0,39208;0,43885;0,90617;0,76361;0,84473;0,83154;0,74905;0,47605;0,73594;0,93464;0,00011395;0,00011395;0,00011395
181;3518,21;0,4083;0,46858;0,906;0,78192;0,80517;0,83685;0,75179;0,48043;0,73106;0,93758;0,000109;0,000109;0,000109
